program_code,year,ayt_bio,ayt_cog1,ayt_cog2,ayt_dk,ayt_fel,ayt_fiz,ayt_kim,ayt_mat,ayt_tar1,ayt_tar2,ayt_tr,tyt_fen,tyt_mat,tyt_sos,tyt_tr,ydt_dil
203851879,2023,0.6,,,,,1.3,0.4,7.6,,,,2.6,10.4,8.3,21.5,
101011129,2023,2.4,,,,,4.0,0.3,4.6,,,,3.0,13.4,6.4,24.1,
209010090,2023,1.2,,,,,1.8,0.5,6.3,,,,2.4,10.0,9.4,24.0,
105390426,2023,6.6,,,,,7.1,6.7,21.2,,,,12.2,22.7,11.2,28.6,
207650861,2023,2.5,,,,,2.5,2.4,10.3,,,,5.5,11.9,8.4,23.7,
209010089,2023,4.8,,,,,5.1,6.9,23.2,,,,9.5,22.2,9.9,24.8,
204590582,2022,5.9,,,,,4.0,7.6,24.0,,,,13.1,21.2,12.3,28.0,
208750204,2022,7.4,,,,,5.5,7.8,23.7,,,,12.1,22.9,12.1,29.5,
203111527,2022,6.5,,,,,4.3,6.7,22.6,,,,11.3,21.7,11.1,28.5,
203111748,2022,5.4,,,,,3.7,6.2,18.8,,,,10.2,18.1,10.8,27.3,
203111739,2022,9.9,,,,,7.6,9.6,34.8,,,,13.7,32.6,12.4,28.7,
204590583,2022,2.9,,,,,1.8,3.2,10.3,,,,7.4,11.8,7.8,23.0,
208410423,2022,2.0,,,,,1.3,1.3,6.5,,,,3.5,10.2,7.4,21.8,
111091154,2022,0.8,,,,,2.8,0.3,3.5,,,,11.8,9.3,4.3,26.3,
206510825,2022,7.8,,,,,6.7,7.9,29.5,,,,11.9,28.4,11.2,28.7,
206510843,2022,4.3,,,,,2.8,5.1,16.5,,,,9.3,16.9,10.0,25.1,
206510816,2022,2.2,,,,,1.1,2.0,7.6,,,,4.9,11.9,7.5,21.1,
209610029,2022,7.4,,,,,3.6,6.5,28.8,,,,12.3,26.0,12.0,27.8,
111490202,2022,6.9,,,,,5.4,7.6,27.9,,,,12.2,24.2,12.2,28.9,
107690288,2022,7.0,,,,,5.2,8.4,27.3,,,,12.7,23.9,11.8,27.1,
203851880,2022,6.4,,,,,5.4,6.7,25.5,,,,10.8,25.6,10.2,26.1,
203851879,2022,1.0,,,,,0.4,0.2,4.4,,,,1.0,9.8,7.6,20.5,
112910026,2022,6.8,,,,,6.4,8.2,30.0,,,,12.9,27.0,11.7,28.1,
207650974,2022,2.0,,,,,1.7,2.5,9.4,,,,5.1,12.3,8.2,22.1,
209210070,2022,6.3,,,,,4.9,7.2,25.5,,,,11.5,22.8,11.1,27.7,
110090074,2022,8.2,,,,,7.2,8.7,31.9,,,,13.5,28.3,12.4,28.3,
208810072,2022,7.6,,,,,7.6,8.5,32.2,,,,12.8,26.8,11.4,30.4,
108290230,2022,7.8,,,,,6.1,9.1,30.1,,,,13.3,26.7,12.9,28.0,
207950112,2022,8.0,,,,,7.8,8.9,27.0,,,,12.0,25.7,11.6,31.4,
101010997,2022,8.4,,,,,7.4,9.3,32.4,,,,14.0,30.1,12.9,29.6,
209610030,2022,3.6,,,,,2.3,3.5,11.5,,,,7.3,13.8,9.0,24.0,
112070712,2022,6.5,,,,,4.2,8.2,27.1,,,,12.4,24.5,11.2,26.3,
200590188,2022,2.6,,,,,2.5,3.8,14.9,,,,6.8,14.6,7.9,23.3,
207610196,2022,6.7,,,,,5.9,9.0,29.8,,,,13.1,25.7,12.3,27.2,
207650861,2022,3.0,,,,,1.7,3.3,13.1,,,,6.9,13.5,8.8,22.6,
209010090,2022,1.7,,,,,0.7,1.0,4.7,,,,3.0,8.2,7.3,20.2,
209310043,2022,2.2,,,,,1.1,1.8,7.1,,,,3.9,10.4,7.5,21.6,
209310042,2022,6.7,,,,,5.9,6.9,25.7,,,,11.9,22.7,11.0,27.9,
202790725,2022,3.3,,,,,1.8,2.9,10.1,,,,6.8,13.2,9.5,22.4,
203851882,2022,1.3,,,,,1.5,1.9,7.3,,,,4.5,10.2,7.4,20.3,
208750205,2022,2.4,,,,,2.0,2.4,8.0,,,,4.7,10.6,8.8,21.5,
203110547,2022,9.8,,,,,6.7,9.4,32.1,,,,14.2,29.5,13.3,30.3,
204590581,2022,1.5,,,,,0.3,0.8,12.5,,,,3.8,10.5,6.0,20.5,
208410414,2022,6.1,,,,,5.8,7.6,27.3,,,,11.8,25.9,13.4,29.7,
204190434,2022,6.8,,,,,4.9,7.9,26.9,,,,11.7,24.2,10.2,27.4,
111010126,2022,7.3,,,,,6.1,8.8,30.4,,,,13.2,28.1,12.4,28.8,
207950117,2022,3.7,,,,,3.3,4.2,14.7,,,,8.4,16.5,8.6,25.6,
208810073,2022,4.7,,,,,3.9,5.1,18.0,,,,10.0,18.0,9.7,25.4,
209210069,2022,8.8,,,,,8.9,9.4,32.1,,,,14.3,26.4,12.2,31.2,
101011129,2022,7.5,,,,,3.8,6.0,15.8,,,,8.6,14.4,10.5,29.8,
200590187,2022,7.3,,,,,7.4,9.1,32.3,,,,14.8,30.0,12.9,28.0,
209010089,2022,5.8,,,,,5.5,8.5,29.1,,,,12.5,23.1,12.4,27.0,
104810802,2022,9.0,,,,,8.3,9.3,34.0,,,,14.2,31.1,13.3,30.2,
209310067,2022,0.9,,,,,0.8,0.6,3.6,,,,3.5,6.0,6.8,18.6,
209310066,2022,6.2,,,,,5.1,7.7,25.5,,,,11.8,24.1,12.2,25.5,
202790529,2022,6.7,,,,,5.3,8.1,23.2,,,,12.6,21.9,12.2,29.3,
207650973,2022,7.9,,,,,7.1,8.4,28.5,,,,11.9,27.9,12.9,29.8,
200590186,2022,3.4,,,,,2.6,3.9,12.5,,,,9.4,10.9,10.0,20.6,
209310067,2021,3.8,,,,,0.3,0.8,7.3,,,,4.3,7.9,10.8,23.8,
208410414,2021,10.0,,,,,5.3,10.4,15.2,,,,13.0,15.1,13.0,27.0,
202790528,2021,,,,,,,,,,,,,,,,
110090074,2021,10.4,,,,,5.6,10.1,19.6,,,,14.5,17.6,12.8,27.7,
207950117,2021,7.4,,,,,3.8,7.2,12.2,,,,9.6,15.8,10.4,25.6,
209610030,2021,4.7,,,,,0.9,4.8,7.3,,,,6.5,10.0,8.2,23.0,
200590187,2021,11.2,,,,,4.6,9.9,20.8,,,,13.3,16.1,13.3,30.4,
207650861,2021,5.6,,,,,1.1,4.5,6.6,,,,7.3,7.9,9.0,24.5,
101011129,2021,,,,,,,,,,,,,,,,
208410423,2021,6.0,,,,,1.7,5.4,9.1,,,,7.7,8.9,9.0,24.3,
101010997,2021,11.2,,,,,5.5,10.1,21.0,,,,14.3,17.4,13.4,28.6,
204590583,2021,4.3,,,,,0.0,4.3,7.5,,,,13.0,7.5,4.0,17.8,
208810072,2021,10.2,,,,,4.8,10.8,19.5,,,,12.6,18.1,11.3,27.0,
111490202,2021,10.0,,,,,4.5,9.6,17.0,,,,12.4,15.6,11.6,26.3,
203111739,2021,10.7,,,,,5.1,11.3,22.6,,,,14.2,18.8,12.2,28.6,
207950112,2021,9.8,,,,,3.2,10.1,17.5,,,,12.5,16.1,12.7,25.3,
111010126,2021,10.6,,,,,4.7,9.2,19.7,,,,13.6,16.8,12.6,27.8,
207650974,2021,7.5,,,,,2.0,6.2,5.6,,,,8.3,4.9,9.3,22.0,
203111748,2021,7.8,,,,,2.4,7.0,12.8,,,,10.1,11.0,9.8,26.8,
208750204,2021,9.4,,,,,3.6,9.9,15.8,,,,11.3,14.0,11.6,23.9,
209310066,2021,8.8,,,,,2.8,7.0,15.6,,,,11.5,14.1,12.2,25.1,
203111527,2021,9.4,,,,,3.8,9.5,16.2,,,,12.3,13.8,11.6,26.9,
203851879,2021,,,,,,,,,,,,,,,,
208750230,2021,0.8,,,,,-0.5,0.0,6.5,,,,6.0,8.5,11.3,25.5,
112910026,2021,10.1,,,,,4.6,9.7,19.0,,,,13.2,16.6,12.1,26.1,
208810073,2021,7.2,,,,,2.3,6.7,10.7,,,,8.6,11.8,9.3,23.5,
209610029,2021,9.0,,,,,4.4,9.5,15.1,,,,10.8,15.1,10.4,29.0,
202790529,2021,9.5,,,,,2.8,9.5,13.5,,,,11.1,12.3,11.0,27.8,
203851882,2021,4.6,,,,,1.3,3.6,6.0,,,,6.2,7.8,8.5,23.3,
207610196,2021,10.3,,,,,4.6,10.5,17.9,,,,13.3,15.9,11.7,27.6,
202790530,2021,4.9,,,,,0.5,4.0,7.2,,,,6.4,8.6,8.2,22.1,
104810802,2021,11.3,,,,,5.6,10.2,22.0,,,,14.3,19.3,13.0,28.3,
209310043,2021,3.6,,,,,0.7,3.2,5.9,,,,5.0,7.6,7.7,22.2,
206510816,2021,5.5,,,,,1.9,4.7,5.4,,,,6.0,7.8,9.4,22.9,
206510825,2021,11.3,,,,,4.0,9.4,21.5,,,,13.4,16.7,10.1,26.5,
207950111,2021,3.5,,,,,-0.8,5.3,4.9,,,,6.8,8.8,9.3,18.9,
209210069,2021,10.7,,,,,6.0,9.7,20.0,,,,14.7,19.2,11.6,26.5,
207650973,2021,11.2,,,,,4.6,10.0,18.2,,,,14.5,18.1,12.9,29.2,
203851880,2021,8.3,,,,,3.8,7.9,16.6,,,,10.5,13.8,9.5,23.0,
203110547,2021,10.9,,,,,7.1,10.3,21.3,,,,14.3,16.7,12.5,29.7,
107690288,2021,10.3,,,,,3.9,9.2,17.4,,,,12.7,16.1,11.1,26.5,
209210070,2021,9.4,,,,,3.8,8.5,16.3,,,,12.7,14.5,10.5,27.2,
209010089,2021,9.2,,,,,2.3,6.8,16.4,,,,10.3,14.8,10.6,24.3,
204590581,2021,,,,,,,,,,,,,,,,
209310042,2021,9.2,,,,,3.7,9.2,14.6,,,,10.3,14.6,9.4,26.5,
204590582,2021,7.4,,,,,2.9,6.3,14.0,,,,8.2,13.2,12.1,27.4,
108290230,2021,10.5,,,,,5.3,10.1,19.4,,,,13.7,17.4,12.2,27.9,
206510843,2021,6.7,,,,,2.5,6.9,10.1,,,,9.2,9.8,9.6,23.6,
200590188,2021,5.5,,,,,1.6,6.2,7.0,,,,8.6,7.4,8.6,25.5,
200590186,2021,8.0,,,,,3.5,8.3,14.3,,,,9.3,14.3,8.3,23.5,
209010090,2021,5.1,,,,,0.6,3.6,6.7,,,,5.0,7.5,8.0,21.8,
111091154,2021,,,,,,,,,,,,,,,,
207650861,2020,4.0,,,,,2.4,4.8,15.7,,,,8.6,13.4,9.1,21.9,
203851879,2020,2.0,,,,,0.7,1.6,10.1,,,,5.6,8.1,8.6,19.0,
108290230,2020,8.4,,,,,8.7,11.3,33.8,,,,14.3,28.1,12.5,27.9,
209310043,2020,2.4,,,,,0.9,3.3,11.2,,,,6.1,8.6,8.6,20.5,
203851880,2020,8.3,,,,,8.3,10.1,32.0,,,,13.2,27.7,11.6,27.3,
209310042,2020,6.6,,,,,8.0,10.3,33.6,,,,14.7,25.2,13.4,26.3,
111490202,2020,7.6,,,,,8.6,10.7,33.6,,,,13.7,26.9,11.9,27.1,
202790360,2020,3.2,,,,,1.6,3.5,13.6,,,,7.6,12.4,8.5,21.8,
206510825,2020,8.4,,,,,9.3,10.7,35.3,,,,13.5,29.7,12.6,28.6,
206510816,2020,4.5,,,,,4.8,5.9,18.6,,,,9.6,15.5,8.6,22.6,
208750205,2020,4.1,,,,,2.8,5.1,19.1,,,,8.6,15.3,9.6,21.8,
203851882,2020,3.7,,,,,2.6,4.2,16.7,,,,9.3,14.2,10.4,22.0,
206510843,2020,6.2,,,,,5.7,8.9,27.4,,,,12.1,21.7,10.5,24.2,
104810802,2020,8.9,,,,,9.5,11.3,36.0,,,,14.7,30.8,13.4,28.8,
203110547,2020,9.3,,,,,9.7,11.0,35.8,,,,14.6,29.8,12.5,25.0,
209210069,2020,8.3,,,,,8.6,11.4,35.7,,,,13.2,28.0,13.7,27.3,
101011129,2020,8.1,,,,,2.3,7.1,28.1,,,,11.3,29.4,9.9,26.0,
111091154,2020,,,,,,,,,,,,,,,,
208410414,2020,8.2,,,,,9.2,10.1,34.9,,,,13.0,25.7,12.6,27.4,
208410423,2020,4.5,,,,,3.9,5.9,20.5,,,,10.0,16.5,9.7,23.3,
203111739,2020,9.2,,,,,9.8,11.6,36.1,,,,14.3,30.0,13.6,29.8,
203111748,2020,7.2,,,,,6.1,8.8,28.6,,,,11.9,23.4,11.5,26.3,
203111527,2020,7.6,,,,,7.4,10.0,31.2,,,,12.7,25.5,11.0,28.4,
111010126,2020,8.4,,,,,9.1,11.0,34.5,,,,13.9,29.2,12.2,27.6,
208750204,2020,7.6,,,,,7.6,10.8,32.1,,,,13.2,28.5,12.5,25.3,
101010997,2020,9.1,,,,,9.3,11.4,34.9,,,,15.0,28.5,14.0,28.0,
202790358,2020,8.7,,,,,7.7,10.5,32.8,,,,13.3,25.3,12.1,28.1,
110090074,2020,8.7,,,,,9.1,11.2,34.9,,,,14.1,28.4,12.4,27.4,
112910026,2020,8.3,,,,,8.3,10.6,33.9,,,,13.7,28.5,12.6,27.2,
209210070,2020,7.2,,,,,7.0,10.2,30.2,,,,13.5,24.3,12.5,26.1,
207610196,2020,8.8,,,,,9.0,10.3,33.5,,,,13.8,27.6,13.0,29.6,
203111739,2019,9.4,,,,,8.6,8.6,32.4,,,,12.6,29.8,9.8,28.4,
112910026,2019,8.5,,,,,7.3,9.1,26.7,,,,13.1,23.4,12.6,28.0,
101011129,2019,,,,,,,,,,,,,,,,
206510834,2019,7.8,,,,,7.7,8.7,26.2,,,,13.3,21.9,11.5,26.9,
202790360,2019,1.6,,,,,2.6,2.3,6.0,,,,2.9,8.6,8.8,21.1,
101010997,2019,8.1,,,,,9.2,9.2,29.9,,,,14.7,25.3,13.3,28.7,
206510825,2019,7.8,,,,,8.9,8.1,28.7,,,,14.6,25.5,14.2,29.3,
110090074,2019,8.2,,,,,7.8,9.0,27.9,,,,13.2,25.0,12.8,28.9,
202790359,2019,3.6,,,,,2.6,2.5,11.5,,,,6.3,12.2,9.5,22.4,
208410423,2019,4.2,,,,,3.7,3.7,13.3,,,,8.8,12.7,8.9,24.4,
108290230,2019,7.8,,,,,8.3,8.8,27.8,,,,13.8,23.5,11.5,27.3,
208410414,2019,9.0,,,,,8.1,8.1,27.3,,,,12.9,22.9,13.8,27.5,
203851880,2019,7.8,,,,,7.8,9.3,27.5,,,,13.7,23.8,12.5,27.3,
203851881,2019,5.6,,,,,5.0,5.0,16.8,,,,10.4,16.4,9.6,24.2,
111091154,2019,,,,,,,,,,,,,,,,
203851882,2019,3.1,,,,,2.6,3.2,11.6,,,,8.4,10.7,8.7,21.8,
203851879,2019,1.9,,,,,1.7,0.9,8.9,,,,4.7,10.2,9.3,21.8,
203110547,2019,8.4,,,,,9.1,10.1,30.3,,,,14.4,23.3,15.3,31.9,
206510843,2019,6.2,,,,,6.2,5.8,18.8,,,,12.1,18.6,10.8,25.5,
206510816,2019,4.1,,,,,4.2,3.6,13.4,,,,8.8,13.3,10.8,27.2,
207650861,2019,4.1,,,,,3.4,3.3,11.3,,,,8.2,12.2,8.7,22.6,
207610196,2019,7.8,,,,,7.7,9.4,29.4,,,,13.3,25.1,11.3,28.0,
203111527,2019,8.0,,,,,6.9,8.5,23.8,,,,12.8,21.1,11.5,27.1,
203111748,2019,6.4,,,,,6.5,7.4,22.3,,,,12.2,19.0,12.2,26.8,
202790358,2019,8.4,,,,,8.2,8.1,24.4,,,,14.0,21.8,11.9,27.0,
104810802,2019,9.1,,,,,8.7,9.6,30.7,,,,13.9,26.4,12.8,29.7,
207650860,2019,7.7,,,,,8.0,7.0,26.2,,,,12.3,21.6,13.5,27.7,
111010126,2019,8.0,,,,,8.1,8.8,28.7,,,,14.0,24.7,12.6,28.8,
101110112,2019,,,,,,,,,,,,1.7,5.4,12.9,26.1,67.7
102210417,2019,,,,,,,,,,,,8.7,21.0,14.8,30.8,76.3
103110284,2019,,,,,,,,,,,,2.0,6.8,11.0,23.9,64.9
105490190,2024,,,,,,,,,,,,2.0,7.9,12.2,29.4,66.9
102270026,2024,,,,,,,,,,,,11.5,26.9,15.5,33.7,76.1
103190560,2024,,,,,,,,,,,,2.7,8.0,12.3,29.1,68.2
101190421,2024,,,,,,,,,,,,2.8,9.6,13.1,30.0,69.7
107010749,2024,,,,,,,,,,,,0.8,4.2,10.4,24.6,41.3
105611111,2024,,,,,,,,,,,,2.9,12.2,13.4,30.5,70.9
105490190,2023,,,,,,,,,,,,1.9,8.8,10.8,27.1,69.0
102270026,2023,,,,,,,,,,,,14.6,27.2,15.3,33.4,76.2
107010749,2023,,,,,,,,,,,,0.5,4.6,10.5,25.0,43.4
105611111,2023,,,,,,,,,,,,4.2,13.4,13.2,28.9,72.8
101190421,2023,,,,,,,,,,,,2.4,9.8,12.6,29.3,69.9
103190560,2023,,,,,,,,,,,,1.8,9.1,11.8,27.6,69.1
103190560,2022,,,,,,,,,,,,2.2,7.5,11.1,26.6,66.6
105611111,2022,,,,,,,,,,,,3.4,9.9,11.7,29.2,73.1
107010749,2022,,,,,,,,,,,,1.5,5.2,9.5,23.0,45.3
102270026,2022,,,,,,,,,,,,13.1,29.6,16.2,33.3,77.0
101190421,2022,,,,,,,,,,,,2.1,7.3,11.8,27.7,68.9
102270026,2021,,,,,,,,,,,,9.4,15.5,15.2,31.5,76.5
107010749,2021,,,,,,,,,,,,1.0,2.2,8.9,23.5,40.1
103190560,2021,,,,,,,,,,,,1.6,3.6,9.9,24.7,63.4
105611111,2021,,,,,,,,,,,,3.0,5.4,11.5,27.2,70.7
101190421,2021,,,,,,,,,,,,2.9,4.2,11.1,27.0,61.9
102270026,2020,,,,,,,,,,,,12.0,25.9,15.7,32.9,76.9
103190560,2020,,,,,,,,,,,,2.5,5.5,11.8,26.2,65.3
107010749,2020,,,,,,,,,,,,1.7,2.6,9.8,22.2,45.5
105611111,2020,,,,,,,,,,,,4.1,8.6,12.9,29.3,72.0
101190421,2020,,,,,,,,,,,,3.1,7.4,12.3,26.7,65.3
105611111,2019,,,,,,,,,,,,1.9,9.0,13.0,27.2,71.4
107010749,2019,,,,,,,,,,,,0.7,4.0,10.8,23.9,42.7
105690484,2024,11.5,,,,,12.5,10.8,32.0,,,,18.2,36.0,15.6,33.2,
200610012,2024,9.4,,,,,9.8,8.0,20.5,,,,14.4,28.2,13.1,31.3,
208810102,2024,8.6,,,,,10.4,9.1,22.0,,,,14.5,34.0,13.6,25.9,
200690354,2024,9.9,,,,,12.0,9.0,27.2,,,,15.7,33.9,14.4,32.7,
110010289,2024,10.4,,,,,11.2,9.1,26.7,,,,15.9,33.1,14.4,31.7,
209210043,2024,7.5,,,,,9.8,7.9,23.0,,,,14.8,30.6,12.4,32.2,
101190406,2024,10.8,,,,,11.8,9.5,28.9,,,,16.3,34.5,15.1,32.6,
208810062,2024,9.4,,,,,9.9,8.1,22.3,,,,15.0,29.0,13.4,30.1,
208810095,2024,9.1,,,,,9.9,7.6,24.2,,,,15.2,31.8,14.2,30.9,
209210285,2024,9.2,,,,,10.5,8.0,23.8,,,,15.0,31.4,14.3,30.9,
209210046,2024,9.2,,,,,10.8,6.7,24.0,,,,13.1,31.2,14.5,31.4,
100210362,2024,10.1,,,,,10.2,8.4,24.7,,,,15.2,31.8,13.9,29.3,
110590035,2024,9.9,,,,,10.8,8.7,25.1,,,,15.4,32.5,13.9,31.4,
206410639,2024,9.2,,,,,9.9,7.8,20.0,,,,13.9,27.9,12.7,30.0,
100310713,2024,10.2,,,,,10.9,8.9,26.3,,,,15.5,32.4,13.9,31.0,
100110433,2024,10.4,,,,,10.8,8.6,25.4,,,,15.8,32.6,14.2,31.4,
102790176,2024,10.3,,,,,11.0,9.2,26.0,,,,15.7,32.1,14.2,31.4,
108610819,2024,10.1,,,,,11.1,9.0,25.9,,,,15.3,32.3,14.1,30.9,
109410793,2024,10.4,,,,,10.9,8.8,24.7,,,,15.7,31.8,14.2,31.8,
101410012,2024,10.0,,,,,10.6,8.5,25.4,,,,15.5,32.7,14.0,31.4,
104590158,2024,10.0,,,,,10.5,8.1,24.5,,,,15.0,31.4,14.0,31.0,
109210017,2024,10.4,,,,,11.2,8.9,25.7,,,,16.2,32.4,14.4,31.7,
202911037,2024,9.3,,,,,7.8,6.4,19.6,,,,13.1,27.6,13.1,30.2,
200590145,2024,10.2,,,,,11.0,9.6,28.6,,,,15.5,34.7,14.8,31.4,
200950628,2024,9.4,,,,,9.7,7.6,22.2,,,,14.0,28.1,12.9,30.1,
207650940,2024,9.0,,,,,9.0,6.9,20.7,,,,13.2,27.6,13.0,30.3,
207610142,2024,9.2,,,,,9.9,7.5,22.0,,,,14.3,29.3,12.8,30.8,
209310110,2024,9.1,,,,,9.3,7.3,21.1,,,,14.3,27.3,13.2,30.1,
202490619,2024,10.4,,,,,11.5,9.9,23.9,,,,15.1,34.4,13.8,31.8,
202411306,2024,9.6,,,,,9.7,7.8,22.3,,,,14.3,29.3,13.6,30.9,
210301193,2024,9.4,,,,,12.1,7.9,26.7,,,,15.2,34.0,14.3,31.1,
209810052,2024,9.4,,,,,11.4,9.2,23.6,,,,15.4,30.6,13.8,32.2,
209810136,2024,7.0,,,,,4.2,6.0,24.2,,,,11.5,33.8,13.5,27.5,
209810051,2024,,,,,,,,,,,,,,,,
202790928,2024,10.5,,,,,11.0,8.1,25.2,,,,15.7,24.3,15.1,32.0,
202790935,2024,8.7,,,,,8.4,8.1,18.8,,,,13.8,26.5,12.1,27.5,
208750169,2024,10.0,,,,,10.4,9.4,25.9,,,,16.2,30.1,14.5,31.6,
105490030,2024,10.2,,,,,11.2,8.6,26.6,,,,15.8,32.9,14.5,31.5,
203110486,2024,10.9,,,,,11.6,9.1,29.1,,,,16.1,35.0,14.8,33.6,
203110159,2024,9.8,,,,,10.2,8.4,23.6,,,,14.6,29.6,14.0,31.1,
203110026,2024,10.6,,,,,12.4,9.7,26.1,,,,17.2,34.6,14.6,32.4,
210401725,2024,9.5,,,,,10.8,8.4,25.1,,,,16.4,32.6,13.1,30.7,
210401746,2024,9.3,,,,,8.7,6.9,19.9,,,,13.2,27.4,12.2,29.2,
210401739,2024,9.4,,,,,9.5,8.6,25.0,,,,15.7,31.8,14.2,30.8,
204713259,2024,,,,,,,,,,,,,,,,
204712473,2024,8.3,,,,,8.5,6.9,20.8,,,,13.1,26.9,12.3,28.8,
204790543,2024,9.1,,,,,9.4,7.8,21.8,,,,14.4,29.3,13.3,30.1,
209410032,2024,9.3,,,,,10.7,9.0,25.4,,,,16.2,32.6,14.4,31.4,
111690693,2024,10.6,,,,,11.1,9.4,27.6,,,,16.3,33.8,14.0,31.8,
206290212,2024,9.5,,,,,9.4,7.4,21.9,,,,14.4,27.2,13.0,29.2,
208450799,2024,8.6,,,,,9.2,7.3,19.5,,,,12.3,29.0,13.1,30.0,
208450896,2024,8.6,,,,,9.3,7.1,21.8,,,,13.5,28.7,12.3,28.7,
107290209,2024,10.5,,,,,11.7,9.2,27.1,,,,16.3,33.2,14.8,32.4,
111091322,2024,10.9,,,,,11.9,9.2,25.4,,,,17.9,30.1,14.0,27.1,
111010171,2024,10.4,,,,,11.1,9.7,26.6,,,,16.0,33.0,13.9,31.5,
206552528,2024,8.8,,,,,9.0,7.1,21.4,,,,13.5,27.8,10.2,26.7,
206552529,2024,10.7,,,,,10.0,8.8,26.4,,,,15.6,33.1,14.3,32.0,
206110017,2024,9.5,,,,,9.8,8.0,20.9,,,,14.3,28.3,13.0,30.2,
103190631,2024,10.2,,,,,11.5,9.7,27.9,,,,15.9,33.8,14.4,31.3,
105710069,2024,10.0,,,,,11.0,8.9,25.8,,,,16.3,33.9,14.4,31.6,
209610054,2024,8.2,,,,,9.9,7.2,21.8,,,,14.0,28.9,13.1,30.3,
105990139,2024,9.8,,,,,10.1,8.4,24.1,,,,15.3,31.2,13.3,30.6,
103510014,2024,10.0,,,,,11.1,8.8,26.7,,,,15.5,33.4,14.6,31.4,
204610429,2024,9.2,,,,,10.3,7.8,21.8,,,,14.1,30.1,13.5,31.5,
106910558,2024,10.2,,,,,11.1,8.7,26.6,,,,15.7,33.0,14.2,31.6,
209710010,2024,10.3,,,,,11.3,8.4,23.8,,,,15.9,32.6,14.4,32.5,
209710062,2024,9.7,,,,,11.1,9.8,23.4,,,,14.3,31.8,12.8,31.2,
107010404,2024,9.9,,,,,10.6,9.0,25.7,,,,15.7,32.5,14.3,31.9,
111490170,2024,10.1,,,,,10.8,8.6,24.3,,,,15.2,32.0,14.2,31.1,
107690188,2024,9.8,,,,,10.7,9.1,26.0,,,,15.6,32.9,14.1,31.2,
203851897,2024,10.0,,,,,10.1,8.9,24.9,,,,15.0,31.1,13.5,30.2,
108190156,2024,9.6,,,,,10.6,8.4,24.8,,,,14.7,33.1,14.1,31.7,
108710254,2024,10.0,,,,,10.4,8.3,24.9,,,,15.0,31.6,14.0,31.5,
102610016,2024,10.3,,,,,10.6,8.9,24.4,,,,15.5,32.1,14.3,31.2,
106210017,2024,10.0,,,,,11.1,8.8,26.1,,,,15.4,32.1,13.9,31.7,
109810532,2024,9.9,,,,,10.3,8.8,25.2,,,,15.3,31.8,14.1,30.4,
102390120,2024,9.4,,,,,10.1,8.5,24.0,,,,15.6,32.1,13.7,30.8,
100890118,2024,9.2,,,,,10.2,8.4,25.9,,,,14.0,30.5,13.9,31.8,
101790184,2024,10.6,,,,,10.2,8.8,24.0,,,,16.0,31.7,13.3,31.5,
300390558,2024,9.1,,,,,9.1,7.6,20.2,,,,14.3,28.5,13.8,30.3,
300390264,2024,10.6,,,,,10.6,8.2,23.0,,,,14.6,30.4,13.7,31.1,
301210163,2024,7.2,,,,,9.9,9.1,25.0,,,,13.9,31.7,13.8,31.0,
300490578,2024,8.2,,,,,9.0,5.8,24.5,,,,13.8,30.0,13.0,32.5,
300490571,2024,,,,,,,,,,,,,,,,
300790132,2024,8.0,,,,,11.0,7.2,24.5,,,,11.2,25.2,13.7,28.8,
300190395,2024,9.2,,,,,11.7,8.6,24.3,,,,15.4,32.4,13.2,31.9,
300190396,2024,8.2,,,,,10.0,7.6,23.4,,,,13.8,33.4,12.3,29.4,
300590651,2024,9.8,,,,,10.0,6.8,20.1,,,,14.1,26.5,13.0,31.8,
300512335,2024,9.8,,,,,10.2,7.4,24.4,,,,14.6,31.0,14.2,30.3,
409610727,2024,8.8,,,,,10.7,4.8,17.4,,,,16.1,30.0,12.4,32.5,
409610720,2024,8.4,,,,,9.6,5.8,21.6,,,,11.6,31.7,13.0,29.8,
301410036,2024,9.2,,,,,9.2,6.9,21.1,,,,13.3,27.9,12.9,28.2,
403990025,2024,8.5,,,,,9.3,8.0,22.7,,,,14.1,30.4,13.2,30.4,
200690664,2024,9.7,,,,,10.3,8.0,24.9,,,,16.2,29.2,13.7,31.3,
200590243,2024,9.4,,,,,8.7,7.4,19.9,,,,14.4,27.1,13.4,30.9,
209310117,2024,8.7,,,,,9.7,6.1,19.5,,,,13.0,27.5,13.1,29.8,
209410096,2024,8.8,,,,,9.2,7.3,20.6,,,,14.0,29.5,13.1,30.5,
301390179,2024,9.2,,,,,11.5,4.8,23.2,,,,14.2,29.0,14.8,33.0,
209410089,2024,9.0,,,,,9.9,7.5,21.3,,,,14.0,29.0,13.3,29.9,
300510215,2024,9.0,,,,,10.2,8.1,24.5,,,,15.6,32.7,14.1,29.5,
102910013,2024,10.5,,,,,11.0,9.3,26.7,,,,15.9,33.0,14.2,31.4,
112690178,2024,9.8,,,,,10.8,8.8,24.7,,,,15.6,32.1,13.7,31.3,
209210044,2024,9.8,,,,,10.8,9.3,26.7,,,,15.0,34.4,13.8,32.5,
209210047,2024,9.3,,,,,12.2,9.4,27.6,,,,17.3,33.8,13.2,32.0,
209210292,2024,9.1,,,,,10.2,8.1,22.9,,,,14.4,30.2,13.3,30.5,
