program_code,year,ayt_bio,ayt_cog1,ayt_cog2,ayt_dk,ayt_fel,ayt_fiz,ayt_kim,ayt_mat,ayt_tar1,ayt_tar2,ayt_tr,tyt_fen,tyt_mat,tyt_sos,tyt_tr,ydt_dil
102050136,2023,,,,,,,,,,,,1.0,1.8,7.7,17.6,
203851909,2023,,,,,,,,,,,,-0.2,1.0,2.1,7.9,
109850576,2023,,,,,,,,,,,,1.0,5.6,6.3,15.5,
111871351,2023,,,,,,,,,,,,1.4,7.2,11.1,22.1,
101950572,2023,,,,,,,,,,,,0.1,2.8,6.6,17.0,
108251247,2023,,,,,,,,,,,,2.8,11.8,12.3,22.0,
110650097,2023,,,,,,,,,,,,2.1,4.2,9.7,20.6,
109190057,2023,,,,,,,,,,,,0.9,1.6,6.7,14.5,
107350551,2023,,,,,,,,,,,,2.3,6.7,6.9,16.8,
200390131,2023,,,,,,,,,,,,0.5,1.7,4.5,11.1,
101551292,2023,,,,,,,,,,,,2.0,7.2,9.5,19.8,
102390132,2023,,,,,,,,,,,,0.8,2.1,6.2,17.7,
100850452,2023,,,,,,,,,,,,3.0,6.1,7.8,16.2,
200350023,2023,,,,,,,,,,,,,,,,
101551274,2023,,,,,,,,,,,,4.9,8.3,9.7,21.0,
100350166,2023,,,,,,,,,,,,2.9,9.8,9.5,24.9,
106350184,2023,,,,,,,,,,,,-0.1,0.4,7.3,11.8,
101350118,2023,,,,,,,,,,,,1.2,2.0,9.2,15.6,
101290233,2023,,,,,,,,,,,,0.5,0.0,4.6,16.4,
106190078,2023,,,,,,,,,,,,1.1,5.4,6.0,14.9,
110590070,2023,,,,,,,,,,,,4.4,10.8,6.0,21.3,
106850179,2023,,,,,,,,,,,,0.6,1.4,6.8,14.9,
109751539,2023,,,,,,,,,,,,0.8,4.4,10.0,21.1,
100790470,2023,,,,,,,,,,,,2.0,5.9,7.8,19.7,
103350518,2023,,,,,,,,,,,,1.9,6.2,8.7,21.3,
207950106,2023,,,,,,,,,,,,,,,,
103350457,2023,,,,,,,,,,,,0.8,2.6,7.5,19.1,
205850269,2023,,,,,,,,,,,,,,,,
209110036,2023,,,,,,,,,,,,,,,,
106650542,2023,,,,,,,,,,,,1.5,8.3,6.8,17.7,
107970434,2023,,,,,,,,,,,,0.8,5.5,9.3,21.0,
209110037,2023,,,,,,,,,,,,1.0,5.1,8.8,21.9,
101670085,2023,,,,,,,,,,,,1.1,4.4,6.5,15.3,
201190062,2023,,,,,,,,,,,,1.0,4.3,6.5,15.8,
109970137,2023,,,,,,,,,,,,0.5,7.7,6.7,24.4,
108270792,2023,,,,,,,,,,,,0.4,2.9,6.4,14.6,
200651593,2023,,,,,,,,,,,,12.3,11.3,10.8,27.3,
300250395,2023,,,,,,,,,,,,2.5,9.8,4.6,18.9,
200651584,2023,,,,,,,,,,,,,,,,
300350349,2023,,,,,,,,,,,,1.7,5.4,9.9,20.3,
109750374,2023,,,,,,,,,,,,7.6,12.8,8.6,26.1,
101150677,2023,,,,,,,,,,,,7.3,11.3,11.8,29.8,
300490487,2023,,,,,,,,,,,,0.3,2.3,2.5,8.5,
300790053,2023,,,,,,,,,,,,0.4,1.8,2.4,7.1,
108851471,2023,,,,,,,,,,,,2.9,8.3,10.8,24.3,
101170327,2023,,,,,,,,,,,,0.4,5.9,11.0,22.5,
209210039,2023,,,,,,,,,,,,,,,,
300150218,2023,,,,,,,,,,,,,,,,
209510180,2023,,,,,,,,,,,,1.3,5.0,6.1,15.3,
300550929,2023,,,,,,,,,,,,1.3,0.9,10.6,22.6,
102950799,2023,,,,,,,,,,,,2.9,9.9,13.0,23.0,
301390165,2023,,,,,,,,,,,,-0.3,0.3,3.8,8.2,
100451693,2023,,,,,,,,,,,,1.2,3.9,6.8,19.6,
104151003,2023,,,,,,,,,,,,3.7,11.5,11.5,24.2,
201190061,2023,,,,,,,,,,,,,,,,
102750095,2023,,,,,,,,,,,,4.9,11.0,9.7,21.8,
103951025,2022,,,,,,,,,,,,0.8,0.0,5.0,9.7,
100590065,2022,,,,,,,,,,,,0.4,0.1,3.2,6.3,
100290116,2022,,,,,,,,,,,,0.3,1.3,5.7,11.6,
102950436,2022,,,,,,,,,,,,2.2,1.2,6.7,13.8,
100250476,2022,,,,,,,,,,,,0.8,0.9,5.1,10.0,
102950127,2022,,,,,,,,,,,,5.4,11.8,6.0,20.8,
100451806,2022,,,,,,,,,,,,0.8,3.1,4.6,12.4,
100950221,2022,,,,,,,,,,,,0.8,2.4,5.9,15.1,
101150571,2022,,,,,,,,,,,,3.9,3.9,10.3,25.7,
110090119,2022,,,,,,,,,,,,6.5,9.1,10.1,22.4,
104850652,2022,,,,,,,,,,,,8.1,13.2,11.6,26.6,
100751169,2022,,,,,,,,,,,,2.3,6.6,7.9,19.1,
100751178,2022,,,,,,,,,,,,4.9,8.0,9.5,21.2,
100751142,2022,,,,,,,,,,,,5.5,17.2,4.9,27.7,
110550017,2022,,,,,,,,,,,,2.1,6.4,6.6,17.5,
101551283,2022,,,,,,,,,,,,4.6,9.6,5.8,18.0,
110670139,2022,,,,,,,,,,,,3.0,9.3,7.7,20.0,
101950563,2022,,,,,,,,,,,,1.7,4.6,7.9,20.6,
101950581,2022,,,,,,,,,,,,2.3,2.3,6.5,13.6,
102150365,2022,,,,,,,,,,,,-0.2,1.5,5.3,11.6,
100150195,2022,,,,,,,,,,,,1.0,4.0,7.0,17.9,
107350587,2022,,,,,,,,,,,,0.5,2.7,6.9,14.1,
107350551,2022,,,,,,,,,,,,2.7,2.5,8.7,20.1,
109751539,2022,,,,,,,,,,,,2.1,5.8,9.0,17.4,
109750374,2022,,,,,,,,,,,,8.4,12.2,11.1,23.9,
102750095,2022,,,,,,,,,,,,4.3,7.1,9.3,25.9,
105150286,2022,,,,,,,,,,,,0.5,2.3,7.1,18.9,
108650739,2022,,,,,,,,,,,,1.3,4.7,5.8,18.9,
103050151,2022,,,,,,,,,,,,2.3,10.9,9.0,15.9,
103090151,2022,,,,,,,,,,,,1.5,1.4,6.4,11.4,
100490214,2022,,,,,,,,,,,,0.0,0.0,0.0,13.5,
209210040,2022,,,,,,,,,,,,2.3,11.6,6.2,16.7,
200690366,2022,,,,,,,,,,,,-0.8,1.3,7.8,14.8,
200651618,2022,,,,,,,,,,,,0.8,6.9,4.0,14.1,
200690367,2022,,,,,,,,,,,,,,,,
205850278,2022,,,,,,,,,,,,1.8,4.3,5.5,14.1,
207950103,2022,,,,,,,,,,,,,,,,
207950125,2022,,,,,,,,,,,,0.6,3.6,3.2,14.4,
206410598,2022,,,,,,,,,,,,0.0,13.5,9.0,22.8,
206410600,2022,,,,,,,,,,,,1.8,3.6,7.8,13.1,
101571224,2022,,,,,,,,,,,,2.4,3.3,8.0,18.3,
110670158,2022,,,,,,,,,,,,2.0,4.9,6.7,17.8,
109770615,2022,,,,,,,,,,,,6.0,12.7,9.5,24.7,
103950866,2022,,,,,,,,,,,,1.6,2.2,6.0,13.3,
103650603,2022,,,,,,,,,,,,0.7,1.0,4.2,8.3,
103650533,2022,,,,,,,,,,,,1.0,0.6,4.1,8.6,
101451354,2022,,,,,,,,,,,,0.4,1.2,5.1,9.9,
112450545,2022,,,,,,,,,,,,0.0,12.4,11.8,30.4,
104250931,2022,,,,,,,,,,,,0.5,2.2,6.5,12.2,
104550716,2022,,,,,,,,,,,,1.4,3.2,8.8,16.7,
104750168,2022,,,,,,,,,,,,0.4,3.4,6.2,12.2,
104950121,2022,,,,,,,,,,,,0.4,0.8,4.3,7.3,
107750105,2022,,,,,,,,,,,,1.7,5.9,7.0,20.6,
112552393,2022,,,,,,,,,,,,1.2,1.5,4.8,11.7,
107451203,2022,,,,,,,,,,,,3.1,5.0,11.0,25.6,
112050823,2022,,,,,,,,,,,,1.4,5.8,7.5,16.1,
101490817,2022,,,,,,,,,,,,1.2,3.7,6.9,17.4,
101470518,2022,,,,,,,,,,,,1.1,2.2,7.4,16.3,
104270256,2022,,,,,,,,,,,,1.9,2.3,8.6,17.3,
112552375,2022,,,,,,,,,,,,1.0,1.2,8.4,16.0,
107450092,2022,,,,,,,,,,,,1.3,4.6,5.4,15.7,
200190081,2022,,,,,,,,,,,,11.9,11.1,9.6,25.6,
207450937,2022,,,,,,,,,,,,6.2,9.8,11.6,24.0,
201990489,2022,,,,,,,,,,,,2.3,7.3,7.1,21.3,
202090241,2022,,,,,,,,,,,,1.4,1.9,5.4,11.0,
202090258,2022,,,,,,,,,,,,1.8,2.1,6.1,17.6,
202090242,2022,,,,,,,,,,,,7.1,12.3,8.1,24.1,
202390231,2022,,,,,,,,,,,,0.1,2.5,5.6,13.5,
202351263,2022,,,,,,,,,,,,7.3,9.0,10.1,25.1,
209310103,2022,,,,,,,,,,,,2.0,3.7,7.1,20.5,
202451817,2022,,,,,,,,,,,,1.2,1.8,6.3,17.4,
202452648,2022,,,,,,,,,,,,,,,,
200750743,2022,,,,,,,,,,,,1.3,2.3,5.6,14.3,
202550369,2022,,,,,,,,,,,,9.5,11.5,15.0,29.3,
103150335,2022,,,,,,,,,,,,4.5,10.9,11.3,26.6,
103450792,2022,,,,,,,,,,,,2.3,7.9,6.6,23.1,
106450271,2022,,,,,,,,,,,,1.9,2.3,6.2,13.3,
202590250,2022,,,,,,,,,,,,2.6,4.3,8.1,20.3,
207550266,2022,,,,,,,,,,,,5.1,10.3,8.5,24.8,
201750652,2022,,,,,,,,,,,,2.1,4.3,7.6,19.7,
201750625,2022,,,,,,,,,,,,8.5,10.8,11.3,22.3,
201750661,2022,,,,,,,,,,,,1.1,3.3,6.2,15.6,
202751365,2022,,,,,,,,,,,,2.2,5.6,7.0,18.3,
202750349,2022,,,,,,,,,,,,4.4,13.8,11.1,27.3,
208750264,2022,,,,,,,,,,,,,,,,
203151077,2022,,,,,,,,,,,,,,,,
204550027,2022,,,,,,,,,,,,2.5,18.5,9.8,22.3,
204590408,2022,,,,,,,,,,,,1.9,7.1,8.4,21.0,
204750846,2022,,,,,,,,,,,,8.3,12.3,12.5,23.0,
208151157,2022,,,,,,,,,,,,0.8,0.0,8.5,12.3,
208150328,2022,,,,,,,,,,,,,,,,
203490237,2022,,,,,,,,,,,,11.3,15.5,4.0,21.3,
205050974,2022,,,,,,,,,,,,3.7,14.5,12.2,21.1,
208450779,2022,,,,,,,,,,,,4.3,7.3,7.4,20.0,
208450778,2022,,,,,,,,,,,,4.5,18.5,10.3,29.0,
208910022,2022,,,,,,,,,,,,3.6,10.0,8.4,26.4,
204950244,2022,,,,,,,,,,,,2.8,10.0,17.5,32.0,
103170436,2022,,,,,,,,,,,,5.5,12.0,8.2,24.8,
103470796,2022,,,,,,,,,,,,2.4,5.2,7.7,19.5,
203550878,2022,,,,,,,,,,,,,,,,
203550603,2022,,,,,,,,,,,,,,,,
203551364,2022,,,,,,,,,,,,,,,,
206050432,2022,,,,,,,,,,,,1.3,8.3,5.2,18.8,
112370769,2022,,,,,,,,,,,,3.4,5.1,9.3,22.6,
106950178,2022,,,,,,,,,,,,1.8,11.1,12.0,25.7,
111350612,2022,,,,,,,,,,,,3.7,8.9,8.6,21.8,
107050112,2022,,,,,,,,,,,,0.9,3.5,5.1,14.8,
108950693,2022,,,,,,,,,,,,1.3,1.9,6.2,12.8,
108952662,2022,,,,,,,,,,,,0.1,3.6,7.1,15.8,
103251668,2022,,,,,,,,,,,,1.2,1.6,6.3,13.1,
103251395,2022,,,,,,,,,,,,0.6,1.3,5.6,14.1,
103250882,2022,,,,,,,,,,,,1.3,2.1,5.8,14.8,
105350275,2022,,,,,,,,,,,,2.5,5.4,8.8,19.4,
111551176,2022,,,,,,,,,,,,0.5,1.8,5.1,15.3,
102550794,2022,,,,,,,,,,,,1.9,5.2,6.6,18.6,
102550255,2022,,,,,,,,,,,,1.4,3.6,5.9,15.5,
106050203,2022,,,,,,,,,,,,2.4,4.3,9.8,14.5,
106050936,2022,,,,,,,,,,,,0.9,0.8,5.1,12.0,
107150147,2022,,,,,,,,,,,,0.9,2.4,5.8,10.4,
107650909,2022,,,,,,,,,,,,5.5,7.7,10.4,21.7,
107850307,2022,,,,,,,,,,,,0.8,1.8,6.1,12.8,
108050145,2022,,,,,,,,,,,,0.7,3.2,8.4,17.7,
108350345,2022,,,,,,,,,,,,1.1,1.8,5.6,14.6,
108350354,2022,,,,,,,,,,,,1.7,2.5,6.4,16.6,
111850737,2022,,,,,,,,,,,,1.8,6.3,7.8,18.9,
111851532,2022,,,,,,,,,,,,2.0,5.1,7.1,15.6,
111850225,2022,,,,,,,,,,,,5.2,11.1,9.1,22.0,
108250346,2022,,,,,,,,,,,,4.8,10.2,7.5,23.8,
108250849,2022,,,,,,,,,,,,1.1,1.5,6.5,16.3,
109050169,2022,,,,,,,,,,,,1.1,4.2,6.9,12.4,
102650378,2022,,,,,,,,,,,,3.3,6.5,8.3,17.0,
107950915,2022,,,,,,,,,,,,3.5,9.7,8.5,21.3,
104350639,2022,,,,,,,,,,,,0.9,1.4,4.3,8.9,
104351091,2022,,,,,,,,,,,,1.4,4.2,6.6,18.8,
104350533,2022,,,,,,,,,,,,1.9,1.4,4.3,12.6,
106250961,2022,,,,,,,,,,,,6.2,7.8,5.9,20.1,
105050833,2022,,,,,,,,,,,,0.8,1.1,6.0,9.0,
105050842,2022,,,,,,,,,,,,1.3,1.1,6.3,9.5,
105051267,2022,,,,,,,,,,,,1.5,3.0,6.9,17.4,
109850461,2022,,,,,,,,,,,,1.8,4.1,7.3,19.9,
110250753,2022,,,,,,,,,,,,0.7,1.4,5.9,12.3,
106770731,2022,,,,,,,,,,,,1.1,1.8,5.0,14.7,
106952005,2022,,,,,,,,,,,,1.7,7.3,10.1,21.4,
204090131,2022,,,,,,,,,,,,10.4,9.8,7.6,19.5,
204090132,2022,,,,,,,,,,,,1.1,2.5,6.0,9.9,
107150332,2022,,,,,,,,,,,,0.5,0.9,4.8,10.1,
203851909,2022,,,,,,,,,,,,0.3,-0.8,2.0,5.3,
111871351,2022,,,,,,,,,,,,3.2,8.8,8.6,20.0,
108251247,2022,,,,,,,,,,,,2.9,5.9,8.9,18.8,
109190057,2022,,,,,,,,,,,,0.4,1.5,4.8,12.4,
200390131,2022,,,,,,,,,,,,1.2,0.8,3.7,10.2,
102390132,2022,,,,,,,,,,,,1.2,2.2,6.7,14.0,
100850452,2022,,,,,,,,,,,,1.2,3.6,7.7,20.1,
106350184,2022,,,,,,,,,,,,0.4,2.4,4.0,10.8,
106190078,2022,,,,,,,,,,,,0.8,3.8,6.8,14.8,
106850179,2022,,,,,,,,,,,,0.5,0.5,6.9,14.5,
103350518,2022,,,,,,,,,,,,2.5,6.2,7.5,19.0,
103350457,2022,,,,,,,,,,,,1.2,2.7,7.0,15.8,
106670219,2022,,,,,,,,,,,,0.7,2.9,7.4,16.8,
106650542,2022,,,,,,,,,,,,2.0,3.5,6.0,17.2,
101670085,2022,,,,,,,,,,,,0.5,2.8,5.6,17.2,
109970137,2022,,,,,,,,,,,,1.8,4.9,7.1,20.8,
300250395,2022,,,,,,,,,,,,-0.8,6.9,6.5,15.9,
300350349,2022,,,,,,,,,,,,-0.5,5.3,2.3,13.3,
300490487,2022,,,,,,,,,,,,1.0,-1.8,4.5,5.8,
300790053,2022,,,,,,,,,,,,-0.3,2.7,3.9,5.2,
300150218,2022,,,,,,,,,,,,5.2,3.7,8.6,14.6,
300550929,2022,,,,,,,,,,,,1.0,1.7,4.5,13.9,
100451693,2022,,,,,,,,,,,,2.0,4.5,5.9,13.6,
201190061,2022,,,,,,,,,,,,,,,,
100370743,2022,,,,,,,,,,,,2.8,8.8,7.1,17.9,
109451612,2022,,,,,,,,,,,,2.3,5.8,8.5,20.8,
110790046,2022,,,,,,,,,,,,0.8,1.6,5.5,13.4,
200790607,2022,,,,,,,,,,,,1.4,4.0,6.4,17.1,
207550972,2022,,,,,,,,,,,,,,,,
205050983,2022,,,,,,,,,,,,0.8,2.8,7.1,17.2,
107250552,2022,,,,,,,,,,,,3.5,21.0,9.5,29.3,
106450253,2022,,,,,,,,,,,,0.9,4.9,6.4,19.6,
112370770,2022,,,,,,,,,,,,2.4,3.6,8.1,19.5,
203851911,2022,,,,,,,,,,,,0.2,0.3,2.3,6.9,
110250841,2022,,,,,,,,,,,,1.0,0.8,5.3,11.0,
110351353,2022,,,,,,,,,,,,0.3,2.2,6.9,17.3,
300350182,2022,,,,,,,,,,,,0.3,-0.7,0.8,5.5,
403950015,2022,,,,,,,,,,,,0.9,2.6,4.5,11.2,
100790528,2022,,,,,,,,,,,,,,,,
100150538,2022,,,,,,,,,,,,2.8,6.6,8.4,22.0,
103850125,2022,,,,,,,,,,,,3.1,9.8,7.6,21.2,
112551129,2022,,,,,,,,,,,,1.0,2.3,6.0,13.7,
207450946,2022,,,,,,,,,,,,1.2,1.8,7.3,15.6,
202351615,2022,,,,,,,,,,,,1.1,2.6,6.9,17.9,
202590249,2022,,,,,,,,,,,,,,,,
201750643,2022,,,,,,,,,,,,3.8,11.5,7.3,28.3,
203151086,2022,,,,,,,,,,,,4.3,8.0,9.2,21.0,
208150337,2022,,,,,,,,,,,,2.1,2.4,6.9,16.0,
205050674,2022,,,,,,,,,,,,1.7,3.1,7.1,19.4,
107250331,2022,,,,,,,,,,,,10.4,23.4,10.5,30.0,
203550596,2022,,,,,,,,,,,,3.8,3.6,6.0,17.6,
204090133,2022,,,,,,,,,,,,1.8,6.0,6.4,13.5,
203851908,2022,,,,,,,,,,,,1.3,6.8,7.0,11.8,
101850122,2022,,,,,,,,,,,,3.3,0.8,5.3,11.4,
300250226,2022,,,,,,,,,,,,,,,,
300150227,2022,,,,,,,,,,,,1.3,0.3,4.8,15.0,
112552427,2022,,,,,,,,,,,,3.1,6.6,8.1,21.5,
111650421,2022,,,,,,,,,,,,7.6,14.6,9.3,27.9,
205090096,2022,,,,,,,,,,,,,,,,
106750356,2022,,,,,,,,,,,,1.9,1.9,8.3,15.9,
102551174,2022,,,,,,,,,,,,2.0,5.0,7.8,17.6,
102350557,2022,,,,,,,,,,,,0.5,0.4,4.0,10.6,
209710074,2022,,,,,,,,,,,,6.8,14.8,10.8,18.8,
100650436,2022,,,,,,,,,,,,1.3,1.6,6.8,16.8,
200690364,2022,,,,,,,,,,,,,,,,
108650572,2022,,,,,,,,,,,,4.5,7.9,8.7,20.3,
112552409,2022,,,,,,,,,,,,0.4,3.7,5.7,13.8,
209710075,2022,,,,,,,,,,,,1.5,1.0,3.8,12.9,
108050154,2022,,,,,,,,,,,,1.5,4.0,6.4,12.6,
106350175,2022,,,,,,,,,,,,1.5,2.2,7.6,17.6,
203050441,2022,,,,,,,,,,,,5.6,16.3,10.1,26.9,
203050459,2022,,,,,,,,,,,,2.7,5.5,9.7,20.2,
102950251,2022,,,,,,,,,,,,1.3,2.1,6.9,19.0,
102950348,2022,,,,,,,,,,,,1.3,2.6,6.5,12.9,
100250494,2022,,,,,,,,,,,,0.7,1.5,8.4,17.2,
100250485,2022,,,,,,,,,,,,1.6,1.3,5.0,13.0,
100450465,2022,,,,,,,,,,,,1.1,1.6,5.3,13.3,
100451587,2022,,,,,,,,,,,,0.7,1.9,4.7,11.1,
100451578,2022,,,,,,,,,,,,0.9,2.4,5.5,14.1,
100451675,2022,,,,,,,,,,,,1.1,1.6,4.7,11.2,
100451569,2022,,,,,,,,,,,,0.9,7.8,5.7,19.0,
100550031,2022,,,,,,,,,,,,0.5,3.3,6.8,14.4,
100950212,2022,,,,,,,,,,,,1.1,8.0,6.3,14.9,
101150783,2022,,,,,,,,,,,,3.1,6.0,7.6,19.3,
104151003,2022,,,,,,,,,,,,4.7,10.5,9.7,24.4,
102970273,2022,,,,,,,,,,,,2.2,3.1,8.9,20.1,
102950799,2022,,,,,,,,,,,,0.4,4.1,8.4,21.4,
209210039,2022,,,,,,,,,,,,,,,,
101170327,2022,,,,,,,,,,,,3.6,4.8,7.3,20.6,
101150677,2022,,,,,,,,,,,,1.6,15.1,12.1,23.2,
200651584,2022,,,,,,,,,,,,,,,,
200651593,2022,,,,,,,,,,,,,,,,
201190062,2022,,,,,,,,,,,,0.8,4.3,4.8,15.8,
209110037,2022,,,,,,,,,,,,3.4,6.0,8.0,21.0,
209110036,2022,,,,,,,,,,,,6.9,10.3,13.4,28.4,
205850269,2022,,,,,,,,,,,,6.3,11.8,6.0,27.5,
207950106,2022,,,,,,,,,,,,,,,,
100790470,2022,,,,,,,,,,,,3.3,5.5,8.3,17.8,
110590070,2022,,,,,,,,,,,,0.8,6.0,9.7,21.1,
101350118,2022,,,,,,,,,,,,1.4,1.8,5.4,15.3,
100350166,2022,,,,,,,,,,,,5.6,9.4,9.1,19.1,
101551274,2022,,,,,,,,,,,,5.3,8.1,7.3,19.7,
101551292,2022,,,,,,,,,,,,1.9,4.4,9.5,17.3,
110650097,2022,,,,,,,,,,,,1.6,5.7,7.9,19.8,
101950572,2022,,,,,,,,,,,,1.0,2.2,6.8,14.8,
102050136,2022,,,,,,,,,,,,0.4,2.1,7.3,18.9,
107350578,2022,,,,,,,,,,,,1.2,3.0,5.8,13.2,
109752176,2022,,,,,,,,,,,,2.4,5.7,9.3,21.8,
109751521,2022,,,,,,,,,,,,2.7,9.6,10.0,23.2,
109751681,2022,,,,,,,,,,,,3.3,4.1,7.5,19.3,
102850216,2022,,,,,,,,,,,,0.9,2.1,7.0,16.1,
105150302,2022,,,,,,,,,,,,0.5,0.6,5.1,10.3,
105150295,2022,,,,,,,,,,,,0.4,1.3,5.2,11.1,
103050796,2022,,,,,,,,,,,,1.0,2.8,4.8,9.5,
103050318,2022,,,,,,,,,,,,1.3,4.3,6.1,13.8,
103950309,2022,,,,,,,,,,,,1.9,4.9,7.2,21.3,
103950981,2022,,,,,,,,,,,,0.4,1.9,6.0,12.7,
103650842,2022,,,,,,,,,,,,0.5,1.0,6.7,16.5,
101450392,2022,,,,,,,,,,,,2.6,3.4,6.6,20.6,
101451221,2022,,,,,,,,,,,,-0.1,0.6,4.3,9.1,
101451839,2022,,,,,,,,,,,,0.9,0.4,4.9,8.8,
104250755,2022,,,,,,,,,,,,1.3,1.6,6.4,16.8,
104250304,2022,,,,,,,,,,,,5.4,10.8,7.5,17.3,
111210023,2022,,,,,,,,,,,,0.9,3.0,7.8,17.9,
104550734,2022,,,,,,,,,,,,0.5,1.4,6.2,13.8,
104750177,2022,,,,,,,,,,,,1.1,0.4,4.0,8.8,
104750371,2022,,,,,,,,,,,,0.6,1.2,4.4,9.3,
107751466,2022,,,,,,,,,,,,0.5,3.5,5.3,13.3,
110750157,2022,,,,,,,,,,,,1.4,7.0,6.5,20.3,
112550801,2022,,,,,,,,,,,,1.4,4.4,7.3,16.6,
100770687,2022,,,,,,,,,,,,1.3,6.3,8.0,20.2,
110670155,2022,,,,,,,,,,,,0.8,2.5,7.2,18.6,
110670178,2022,,,,,,,,,,,,0.7,2.8,5.6,13.8,
100170515,2022,,,,,,,,,,,,0.9,2.5,8.3,16.7,
109451621,2022,,,,,,,,,,,,1.5,2.4,6.7,15.1,
103990245,2022,,,,,,,,,,,,1.0,2.1,6.9,14.1,
101090556,2022,,,,,,,,,,,,2.5,11.5,9.3,21.6,
104570359,2022,,,,,,,,,,,,1.8,2.7,5.5,11.5,
107450559,2022,,,,,,,,,,,,2.6,9.6,5.7,18.0,
107450692,2022,,,,,,,,,,,,0.9,1.7,7.1,17.2,
107470572,2022,,,,,,,,,,,,2.1,2.4,6.2,24.0,
205590086,2022,,,,,,,,,,,,,,,,
205590085,2022,,,,,,,,,,,,1.3,1.1,6.9,8.8,
200190088,2022,,,,,,,,,,,,0.0,3.8,7.6,16.5,
200850257,2022,,,,,,,,,,,,3.5,20.8,10.5,25.0,
200850266,2022,,,,,,,,,,,,2.0,4.2,7.1,18.0,
207650950,2022,,,,,,,,,,,,8.2,18.6,9.8,23.8,
207650952,2022,,,,,,,,,,,,2.7,5.4,8.7,19.5,
201290362,2022,,,,,,,,,,,,2.8,4.4,6.9,18.8,
201250321,2022,,,,,,,,,,,,3.6,21.6,8.0,23.5,
201990488,2022,,,,,,,,,,,,13.3,20.3,9.8,30.0,
202090257,2022,,,,,,,,,,,,0.7,2.9,4.2,11.7,
202090256,2022,,,,,,,,,,,,,,,,
202090243,2022,,,,,,,,,,,,2.8,5.7,6.9,19.5,
202390232,2022,,,,,,,,,,,,0.5,2.6,4.4,15.5,
202351606,2022,,,,,,,,,,,,1.6,6.5,7.7,19.1,
202351281,2022,,,,,,,,,,,,,,,,
209310096,2022,,,,,,,,,,,,0.0,11.8,9.8,30.0,
202452621,2022,,,,,,,,,,,,4.2,7.8,7.6,22.8,
202452039,2022,,,,,,,,,,,,10.0,21.3,8.1,27.1,
202452066,2022,,,,,,,,,,,,4.8,10.8,7.6,22.4,
202452587,2022,,,,,,,,,,,,8.6,19.9,8.3,24.8,
200750734,2022,,,,,,,,,,,,1.0,24.5,11.8,15.8,
200750725,2022,,,,,,,,,,,,,,,,
202590253,2022,,,,,,,,,,,,4.2,7.8,9.4,20.9,
207550999,2022,,,,,,,,,,,,0.7,2.7,4.8,10.8,
207550275,2022,,,,,,,,,,,,1.6,4.7,4.5,15.4,
201750616,2022,,,,,,,,,,,,,,,,
202751356,2022,,,,,,,,,,,,,,,,
202790557,2022,,,,,,,,,,,,2.1,2.8,7.2,16.1,
208750242,2022,,,,,,,,,,,,0.6,3.2,8.0,18.9,
208750241,2022,,,,,,,,,,,,,,,,
103451269,2022,,,,,,,,,,,,3.8,8.3,8.4,23.3,
103450456,2022,,,,,,,,,,,,4.6,21.7,8.8,24.0,
106450456,2022,,,,,,,,,,,,0.9,1.0,4.9,11.7,
112350897,2022,,,,,,,,,,,,1.2,3.1,7.3,15.9,
106750365,2022,,,,,,,,,,,,1.1,1.9,7.0,13.6,
106750408,2022,,,,,,,,,,,,1.6,5.7,7.4,18.6,
203151589,2022,,,,,,,,,,,,,,,,
203151598,2022,,,,,,,,,,,,2.7,5.6,8.2,19.1,
204550045,2022,,,,,,,,,,,,0.8,9.6,12.0,29.8,
204590407,2022,,,,,,,,,,,,1.7,5.0,6.9,17.5,
204590406,2022,,,,,,,,,,,,,,,,
204590409,2022,,,,,,,,,,,,0.8,3.0,9.3,17.5,
204750855,2022,,,,,,,,,,,,2.2,6.5,6.3,18.2,
203490244,2022,,,,,,,,,,,,4.1,8.3,8.0,22.8,
205090097,2022,,,,,,,,,,,,0.8,2.2,6.3,13.1,
205050505,2022,,,,,,,,,,,,6.0,12.0,11.9,26.3,
105690767,2022,,,,,,,,,,,,1.6,6.5,8.3,21.4,
208450815,2022,,,,,,,,,,,,6.5,13.5,9.1,22.0,
208450816,2022,,,,,,,,,,,,1.3,4.6,6.9,16.2,
208910146,2022,,,,,,,,,,,,-0.1,1.8,3.0,15.2,
208910023,2022,,,,,,,,,,,,0.5,1.9,5.5,14.9,
204190595,2022,,,,,,,,,,,,3.0,7.0,4.8,19.9,
204150491,2022,,,,,,,,,,,,8.3,14.6,9.9,26.0,
204190588,2022,,,,,,,,,,,,0.5,1.7,4.0,14.7,
204950414,2022,,,,,,,,,,,,0.0,3.0,4.8,8.5,
204950262,2022,,,,,,,,,,,,2.9,6.6,7.4,19.7,
103150705,2022,,,,,,,,,,,,3.1,9.8,11.9,25.4,
203551355,2022,,,,,,,,,,,,2.6,1.9,6.5,15.4,
203590157,2022,,,,,,,,,,,,0.0,3.8,11.5,24.3,
206050441,2022,,,,,,,,,,,,9.0,11.5,10.3,28.3,
206090382,2022,,,,,,,,,,,,2.8,9.9,7.7,22.8,
106490173,2022,,,,,,,,,,,,0.3,3.9,4.9,14.8,
106970313,2022,,,,,,,,,,,,3.2,9.7,8.7,21.8,
111370564,2022,,,,,,,,,,,,1.6,7.9,7.3,19.7,
