program_code,year,placed_count,placed_pref_rank_avg,placed_top_1_pref_count,placed_top_3_pref_count,placed_top_10_pref_count,placed_rank_1_count,placed_rank_2_count,placed_rank_3_count,placed_rank_4_count,placed_rank_5_count,placed_rank_6_count,placed_rank_7_count,placed_rank_8_count,placed_rank_9_count,placed_rank_10_count,placed_rank_11_count,placed_rank_12_count,placed_rank_13_count,placed_rank_14_count,placed_rank_15_count,placed_rank_16_count,placed_rank_17_count,placed_rank_18_count,placed_rank_19_count,placed_rank_20_count,placed_rank_21_count,placed_rank_22_count,placed_rank_23_count,placed_rank_24_count
108990302,2019,8,6.0,2,3,8,2,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108951416,2019,10,5.3,3,4,9,3,1,0,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
102950427,2019,52,4.8,14,33,45,14,5,14,3,2,2,1,2,1,1,1,0,0,3,1,1,0,0,0,0,0,1,0,0
100950424,2019,10,7.9,1,3,7,1,2,0,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
105950903,2019,8,4.3,3,5,7,3,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101350481,2019,3,7.0,0,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100550146,2019,6,2.5,3,5,6,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104351161,2019,9,3.8,3,6,8,3,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111550469,2019,41,4.3,12,23,37,12,9,2,2,3,2,5,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
109771446,2019,57,8.2,7,16,41,7,5,4,6,5,4,2,4,2,2,0,1,2,2,0,0,2,4,1,0,1,2,1,0
100450183,2019,62,8.3,5,19,43,5,8,6,4,3,6,4,1,3,3,2,1,2,0,3,3,2,0,1,1,2,0,2,0
107350781,2019,5,4.0,2,2,5,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100471113,2019,43,7.0,4,16,34,4,9,3,6,5,1,0,5,1,0,0,0,1,0,0,4,0,0,1,1,0,0,0,2
109970191,2019,29,5.4,4,12,25,4,6,2,3,3,1,2,1,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0
108350451,2019,62,4.4,16,32,56,16,11,5,8,4,3,7,1,0,1,0,2,0,1,2,1,0,0,0,0,0,0,0,0
102550334,2019,82,6.2,14,35,66,14,12,9,4,9,4,2,3,6,3,5,2,1,0,1,0,2,3,0,2,0,0,0,0
105290044,2019,1,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108150286,2019,62,5.8,13,23,54,13,3,7,6,5,3,9,4,4,0,1,2,1,0,0,1,1,1,0,0,0,0,1,0
107670791,2019,41,5.0,7,20,36,7,7,6,3,5,4,2,1,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0
107850282,2019,7,2.9,2,5,7,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102150568,2019,7,1.4,6,6,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101950793,2019,8,4.9,1,3,7,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100550279,2019,2,3.0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106350121,2019,15,6.1,4,9,12,4,2,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
101850228,2019,5,2.2,2,4,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108170854,2019,14,6.7,2,4,11,2,2,0,1,1,1,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
102770672,2019,52,6.1,8,20,43,8,7,5,4,5,3,2,4,3,2,3,0,2,1,1,0,0,0,2,0,0,0,0,0
102651897,2019,4,11.5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
103970101,2019,41,6.1,4,13,33,4,6,3,4,5,3,2,3,0,3,3,0,4,0,1,0,0,0,0,0,0,0,0,0
102750986,2019,62,5.4,12,27,56,12,9,6,7,3,4,4,3,2,6,0,1,2,1,0,0,0,0,1,0,1,0,0,0
104351188,2019,3,4.0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110350682,2019,12,4.0,1,5,12,1,3,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108953333,2019,31,6.0,9,15,25,9,3,3,1,0,3,3,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0
104550301,2019,2,3.0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101452131,2019,318,2.7,108,237,314,108,97,32,27,25,11,3,7,3,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
103950187,2019,52,6.5,8,20,44,8,4,8,5,3,2,6,3,0,5,0,1,0,2,1,1,0,1,0,0,1,0,1,0
106051097,2019,10,3.0,4,8,10,4,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109850064,2019,62,6.3,6,19,51,6,6,7,8,4,4,8,2,1,5,3,2,2,2,1,0,0,0,0,0,1,0,0,0
101050333,2019,718,1.9,426,641,712,426,146,69,37,17,10,2,2,0,3,1,0,0,2,0,1,1,1,0,0,0,0,0,0
109870174,2019,52,7.1,11,21,40,11,6,4,4,3,5,1,4,1,1,2,1,1,1,0,0,0,0,1,1,0,1,4,0
107750583,2019,52,6.1,10,22,43,10,3,9,3,2,4,3,8,1,0,1,1,2,1,1,0,1,0,0,2,0,0,0,0
112552648,2019,7,6.0,1,4,6,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107771019,2019,17,5.4,6,8,14,6,1,1,3,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
102570329,2019,22,5.4,8,12,19,8,3,1,0,1,3,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
109750144,2019,57,5.7,9,24,50,9,7,8,6,6,6,3,2,2,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
107790211,2019,15,6.3,2,7,12,2,4,1,0,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
102090065,2019,17,5.4,4,8,15,4,2,2,0,1,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
107990051,2019,41,6.4,9,16,33,9,6,1,2,9,1,1,2,0,2,1,1,0,1,1,0,0,2,0,0,0,0,0,2
107451645,2019,41,7.2,9,14,31,9,3,2,3,2,3,3,3,0,3,2,2,0,0,0,0,2,0,3,0,1,0,0,0
202490603,2019,8,7.1,2,4,6,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
203150582,2019,6,1.8,2,6,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109450544,2019,13,4.2,5,7,12,5,1,1,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109950293,2019,52,5.5,10,22,47,10,3,9,5,3,1,7,7,1,1,1,0,0,1,0,0,2,0,1,0,0,0,0,0
112553143,2019,5,4.4,2,3,5,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106750656,2019,3,4.3,1,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107610707,2024,59,6.6,11,23,45,11,9,3,0,4,4,4,5,2,3,4,2,3,0,2,1,1,0,0,0,0,0,0,1
100310661,2024,59,5.1,15,33,49,15,10,8,1,4,6,2,1,2,0,1,2,1,2,1,1,2,0,0,0,0,0,0,0
100310661,2023,53,4.8,14,31,44,14,13,4,3,4,2,1,2,0,1,2,2,1,1,1,1,0,0,0,0,0,1,0,0
107610707,2023,54,4.3,23,32,47,23,3,6,5,4,3,1,1,1,0,1,1,0,1,2,0,1,0,0,1,0,0,0,0
107610707,2022,52,7.5,9,18,39,9,3,6,2,3,3,2,4,4,3,0,3,1,3,0,1,1,1,0,1,1,0,1,0
100310661,2022,52,6.3,15,25,39,15,6,4,3,1,2,2,2,3,1,2,2,1,1,1,3,0,1,2,0,0,0,0,0
107610707,2021,12,3.4,4,9,11,4,3,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100310661,2021,11,3.0,6,8,10,6,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100310661,2020,52,5.0,16,24,46,16,4,4,4,7,6,3,2,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0
107610813,2020,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107610707,2020,52,4.5,23,32,45,23,2,7,1,3,2,2,3,0,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
107610813,2019,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107610707,2019,52,7.8,11,17,38,11,3,3,1,2,4,2,2,5,5,4,2,0,1,0,2,1,1,0,0,0,1,0,2
100310661,2019,36,4.7,10,16,34,10,3,3,4,1,3,2,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
205110135,2024,65,2.5,27,52,65,27,10,15,5,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205110153,2024,70,4.5,9,37,64,9,6,22,11,6,2,0,6,2,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0
205110144,2024,31,1.2,27,30,31,27,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205110144,2023,31,1.4,26,30,31,26,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205110135,2023,65,3.4,13,47,63,13,13,21,4,8,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
205110153,2023,70,4.3,7,35,68,7,5,23,11,5,6,6,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
205110153,2022,70,4.7,9,30,66,9,5,16,7,12,6,5,4,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
205110135,2022,65,4.6,2,29,64,2,6,21,7,13,5,2,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205110144,2022,30,1.1,28,30,30,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205110135,2021,65,4.5,2,30,64,2,7,21,10,10,1,4,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205110153,2021,70,4.8,8,35,65,8,6,21,4,10,3,6,4,2,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0
205110144,2021,30,1.2,27,29,30,27,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205110153,2020,90,4.8,10,42,87,10,9,23,11,6,5,9,3,7,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0
205110144,2020,24,1.1,22,24,24,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205110135,2020,46,4.0,2,26,45,2,8,16,6,6,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205110135,2019,24,5.2,0,7,23,0,3,4,4,6,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205110144,2019,15,1.4,12,14,15,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205110153,2019,51,4.7,3,20,50,3,0,17,6,13,3,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205110189,2019,59,4.4,5,25,58,5,5,15,4,14,4,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
204910527,2024,11,4.3,2,6,11,2,0,4,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112070679,2024,58,9.2,4,13,40,4,4,5,2,4,4,5,3,8,1,2,1,0,1,3,2,1,0,3,1,1,0,1,2
204810476,2024,7,4.0,2,4,6,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200611549,2024,12,4.5,2,6,11,2,3,1,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203790205,2024,53,2.5,24,39,53,24,10,5,7,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200610781,2024,51,3.8,13,35,48,13,12,10,4,3,3,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
209810012,2024,10,2.8,4,7,10,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200610772,2024,6,2.5,0,5,6,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203790264,2024,6,4.2,3,4,5,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110910364,2024,6,2.2,2,5,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201990832,2024,43,1.8,34,41,42,34,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202911434,2024,42,2.9,14,36,40,14,9,13,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
206190554,2024,12,3.1,2,9,12,2,3,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207590114,2024,18,5.8,5,11,15,5,4,2,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
203790204,2024,12,4.1,2,3,12,2,1,0,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103110981,2024,82,3.9,20,47,78,20,14,13,7,11,5,1,5,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0
205810349,2024,34,4.6,7,14,32,7,2,5,8,2,2,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
110910357,2024,2,6.5,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208410556,2024,40,2.8,20,29,39,20,4,5,1,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209210065,2024,15,3.7,4,11,14,4,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202590246,2024,52,2.8,23,40,50,23,12,5,1,3,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
102270077,2024,62,2.3,24,53,62,24,14,15,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111110105,2024,64,6.8,1,14,56,1,4,9,9,4,11,2,6,6,4,1,1,2,1,1,1,0,0,0,0,0,0,0,1
205810331,2024,7,9.0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
111790346,2024,59,5.2,5,25,52,5,9,11,7,6,3,7,1,2,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0
209010081,2024,65,1.6,49,60,65,49,7,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101411116,2024,72,6.1,17,27,58,17,6,4,11,5,6,2,4,0,3,1,1,2,3,1,2,1,1,0,1,1,0,0,0
209510032,2024,4,4.2,0,2,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201290281,2024,76,1.9,33,72,76,33,20,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209510034,2024,38,2.5,19,30,37,19,7,4,2,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201790260,2024,11,3.3,2,8,11,2,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011237,2024,12,3.5,0,7,12,0,5,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208450807,2024,8,3.8,2,4,8,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104190568,2024,52,3.5,20,30,51,20,5,5,7,4,3,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209510159,2024,8,9.5,0,0,5,0,0,0,1,1,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
202210351,2024,42,2.5,16,40,40,16,8,16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
110410028,2024,92,5.6,20,40,77,20,11,9,10,2,12,4,5,3,1,2,3,1,2,2,2,0,2,1,0,0,0,0,0
403910158,2024,50,3.4,23,32,46,23,5,4,10,2,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0
202490912,2024,25,2.8,10,20,24,10,7,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105990102,2024,72,6.9,20,28,53,20,5,3,4,4,4,2,4,4,3,2,3,3,3,0,2,1,2,0,0,2,0,1,0
201490227,2024,25,2.2,14,22,24,14,6,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203490440,2024,8,1.0,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301710063,2024,11,2.4,5,9,11,5,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209010080,2024,10,3.4,4,7,9,4,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300190475,2024,18,2.0,6,17,18,6,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201790369,2024,2,1.5,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208310124,2024,9,5.2,3,5,8,3,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
208410547,2024,13,3.6,2,7,13,2,5,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105690802,2024,41,4.5,4,20,39,4,7,9,4,6,4,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
203490286,2024,25,3.6,11,17,24,11,2,4,0,1,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
300411647,2024,5,5.2,0,2,5,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202790588,2024,11,5.1,0,3,11,0,3,0,1,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300310438,2024,25,4.8,7,13,21,7,5,1,1,2,2,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
205090144,2024,72,3.4,16,49,70,16,21,12,7,9,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
107010855,2024,74,6.2,12,26,62,12,9,5,7,4,6,7,7,2,3,0,1,5,1,1,1,0,1,1,0,1,0,0,0
204810485,2024,37,2.5,19,28,37,19,6,3,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107290348,2024,52,5.9,2,18,42,2,10,6,10,2,1,3,4,3,1,3,3,3,0,1,0,0,0,0,0,0,0,0,0
300211031,2024,10,3.7,4,8,9,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201990825,2024,16,2.2,6,14,16,6,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300290449,2024,17,3.0,5,15,16,5,7,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205090101,2024,71,3.4,24,45,67,24,13,8,9,8,1,1,1,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
111570318,2024,67,7.0,9,20,52,9,5,6,5,7,8,6,1,4,1,2,2,0,3,1,2,1,0,1,2,0,0,1,0
205850598,2024,8,8.2,1,3,6,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
202490905,2024,5,6.2,0,3,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108510089,2024,79,8.5,6,15,56,6,2,7,5,4,11,3,4,7,7,5,2,4,2,2,1,0,0,2,1,2,1,1,0
203490279,2024,7,3.0,3,4,7,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107690222,2024,64,6.9,6,14,52,6,5,3,6,6,7,7,6,4,2,1,5,1,0,1,1,3,0,0,0,0,0,0,0
205090100,2024,12,3.8,1,7,12,1,3,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210402131,2024,10,7.3,1,1,8,1,0,0,2,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
101810256,2024,47,9.9,0,2,30,0,2,0,2,5,7,2,9,2,1,2,4,2,0,1,1,1,0,1,0,1,3,1,0
103990294,2024,51,4.6,19,29,46,19,5,5,3,0,4,2,4,2,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0
203851903,2024,62,4.2,20,39,58,20,11,8,3,3,5,3,0,4,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
202090267,2024,32,2.9,8,25,32,8,11,6,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112190228,2024,42,6.1,0,14,36,0,8,6,6,3,3,3,3,1,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0
202790589,2024,64,2.5,26,48,64,26,8,14,9,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201490220,2024,6,6.0,2,3,5,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108810835,2024,68,4.9,8,31,61,8,12,11,9,5,6,5,3,0,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0
210402124,2024,78,2.6,41,65,74,41,20,4,2,2,1,0,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
102610422,2024,64,5.6,12,29,55,12,8,9,8,4,2,2,6,3,1,2,3,0,0,0,0,0,0,1,1,1,1,0,0
202390208,2024,46,3.4,21,33,43,21,7,5,5,0,2,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0
100711134,2024,74,4.4,12,42,68,12,14,16,5,8,4,5,3,0,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0
205750157,2024,5,4.8,1,2,5,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202090268,2024,7,3.7,2,3,7,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209110229,2024,5,6.4,2,2,4,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201290280,2024,13,4.3,3,5,13,3,1,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100490242,2024,63,9.4,2,11,40,2,3,6,5,3,5,4,3,6,3,3,2,2,2,5,0,3,0,0,1,4,0,0,1
107310128,2024,72,8.6,6,10,50,6,1,3,6,4,6,8,9,5,2,4,0,3,2,4,4,1,1,1,1,1,0,0,0
301710105,2024,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209510166,2024,39,3.2,11,32,36,11,9,12,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
301710056,2024,13,3.2,4,9,13,4,1,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202090361,2024,10,3.9,4,6,9,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
300190552,2024,8,2.9,0,6,8,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202390207,2024,9,6.7,3,3,7,3,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
205090143,2024,12,4.9,2,5,11,2,0,3,3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209510152,2024,3,7.3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210200311,2024,6,7.8,1,3,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
203190813,2024,85,2.5,42,74,80,42,25,7,3,0,1,1,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0
210200318,2024,25,5.2,6,16,20,6,2,8,1,3,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0
209510033,2024,8,8.6,0,1,5,0,1,0,0,0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
203111678,2024,12,4.3,2,7,12,2,4,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209210355,2024,76,2.8,34,62,73,34,19,9,5,1,0,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
100310528,2024,74,7.7,0,11,55,0,6,5,10,6,10,8,5,3,2,3,5,1,4,2,0,0,2,0,1,0,0,1,0
300190438,2024,6,2.7,3,5,6,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202090368,2024,8,2.6,2,6,8,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300490499,2024,10,3.1,6,8,9,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
205750158,2024,21,5.4,4,9,17,4,3,2,4,1,2,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
110910350,2024,10,7.8,1,3,8,1,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
300311206,2024,23,2.1,12,20,22,12,7,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202390703,2024,5,4.6,0,1,5,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300290448,2024,1,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208450808,2024,27,2.1,17,23,27,17,4,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202712797,2024,13,4.8,0,6,12,0,3,3,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101910228,2024,73,8.2,1,17,51,1,6,10,4,4,8,4,3,5,6,4,4,2,2,4,1,2,1,0,0,2,0,0,0
101190521,2024,205,3.8,48,152,187,48,56,48,7,10,7,4,3,3,1,1,6,3,1,3,0,2,0,0,0,2,0,0,0
103310449,2024,74,6.0,3,22,64,3,9,10,14,6,5,6,6,2,3,2,2,1,1,1,1,1,0,0,0,1,0,0,0
203110838,2024,15,5.0,2,5,14,2,3,0,3,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
