program_code,year,placed_pref_uni_devlet_count,placed_pref_uni_vakif_count,placed_pref_uni_kktc_count,placed_pref_uni_yurt_disi_count
203851767,2022,229,419,0,0
202353065,2022,57,300,0,0
202353056,2022,14,25,0,0
202353083,2022,14,61,0,0
205090156,2022,100,351,0,0
202450749,2022,25,56,0,0
202754314,2022,28,82,0,0
202452269,2022,62,434,0,0
111551149,2022,521,5,1,0
207590121,2022,87,208,4,0
106190132,2022,444,9,0,0
202790562,2022,21,86,0,0
208590046,2022,19,16,0,0
102790173,2022,790,21,1,0
103290202,2021,40,0,0,0
202790563,2021,0,3,0,0
103690061,2021,76,0,0,0
100790324,2021,665,10,8,0
203850293,2021,86,75,0,0
205090155,2021,6,60,0,0
108690257,2021,304,3,4,0
102790173,2021,650,9,3,0
111551149,2021,97,1,5,0
110250505,2021,347,22,0,0
107690298,2021,177,192,0,0
202790562,2021,10,90,0,0
112551544,2021,270,2,0,0
202452269,2021,56,176,0,0
108950806,2021,179,2,0,0
208590047,2021,0,7,0,0
204590606,2021,14,101,2,0
107670649,2021,657,9,2,0
107351143,2021,115,5,0,0
205090115,2021,53,218,1,0
202353056,2021,12,83,0,0
107651176,2021,747,6,0,0
103290184,2021,215,0,0,0
202754314,2021,18,123,0,0
107651228,2021,621,31,1,0
202353083,2021,8,61,0,0
106190132,2021,300,14,0,0
108953412,2021,194,0,0,0
208590046,2021,43,9,0,0
202754332,2021,29,46,0,0
105090175,2021,155,4,0,0
207590121,2021,0,0,0,0
300850204,2021,22,15,3,0
205053244,2021,3,19,0,0
101150059,2021,683,25,4,0
205090156,2021,13,42,0,0
108090116,2021,278,56,0,0
300850205,2021,0,0,0,0
102090062,2021,132,2,0,0
108090115,2021,397,66,0,0
107250128,2021,401,128,0,0
202353092,2021,0,53,0,0
204590604,2021,0,0,0,0
108951982,2021,299,5,10,0
202353065,2021,0,30,0,0
203851467,2021,20,54,0,0
203850151,2021,17,28,0,0
203851767,2021,223,360,0,0
109750577,2021,532,10,0,0
202450749,2021,9,84,0,0
106950399,2021,552,45,0,0
204590605,2021,13,47,0,0
207590120,2021,10,68,0,0
102790174,2021,218,15,1,0
108070194,2020,147,60,0,0
107250128,2020,183,85,0,0
103690061,2020,168,11,0,0
108950806,2020,366,10,0,0
101150059,2020,608,49,0,0
108951982,2020,476,26,2,0
208590047,2020,31,53,0,0
103290202,2020,71,5,4,0
107351143,2020,362,32,0,0
111551149,2020,119,0,0,0
101190200,2020,24,0,0,0
107651176,2020,609,18,2,0
107670649,2020,450,22,2,0
100790324,2020,542,16,3,0
203851767,2020,74,519,0,0
203850293,2020,99,189,2,0
102790173,2020,593,24,0,0
203850151,2020,7,24,0,0
208590046,2020,11,34,1,0
203851467,2020,15,58,0,0
202353092,2020,77,199,0,0
202353065,2020,59,164,0,0
108050251,2020,349,116,0,0
106150123,2020,181,6,0,0
300850204,2020,15,4,12,1
102090062,2020,154,1,1,0
109750577,2020,417,25,0,0
102790174,2020,400,19,1,0
112551544,2020,489,26,0,0
110250505,2020,255,5,0,0
202353056,2020,6,30,0,0
202353083,2020,10,30,0,0
202450749,2020,19,61,0,0
202452269,2020,69,212,6,0
205090115,2020,16,226,0,0
106950399,2020,409,49,0,0
108953412,2020,231,3,0,0
300850205,2020,0,0,0,0
103290184,2020,691,42,0,0
107651228,2020,514,37,3,0
202754314,2020,15,56,0,0
202754332,2020,84,280,0,0
205053244,2020,3,21,0,0
107250128,2019,311,105,0,0
202353065,2019,21,134,0,0
103690061,2019,195,11,0,0
100790324,2019,709,19,0,0
101190200,2019,21,0,0,0
202754323,2019,107,281,0,0
101150059,2019,727,23,0,0
202450749,2019,1,40,0,0
107651228,2019,694,24,7,2
202353083,2019,2,11,0,0
110250505,2019,367,8,0,0
203851832,2019,42,270,0,0
202754314,2019,27,15,0,0
202353056,2019,4,15,0,0
202390177,2019,26,87,0,0
112551544,2019,577,8,0,0
102790174,2019,433,29,0,0
107351143,2019,413,11,0,0
109750577,2019,622,22,0,0
102090062,2019,238,0,0,0
108050251,2019,360,91,0,0
106150123,2019,281,19,0,0
202353092,2019,26,83,0,0
202754332,2019,5,10,0,0
108070194,2019,115,89,0,0
203851467,2019,10,39,0,0
202490602,2019,54,255,0,0
205053244,2019,2,12,0,0
203850151,2019,2,15,0,0
203851767,2019,14,282,0,0
203850293,2019,87,155,0,0
102790173,2019,729,45,0,0
107670649,2019,642,31,1,0
107651176,2019,695,18,0,0
111551149,2019,301,24,0,0
108951982,2019,651,5,1,0
202390178,2019,8,89,0,0
108950806,2019,560,4,0,0
103290184,2019,960,13,1,0
108953412,2019,432,6,0,0
106950399,2019,591,90,0,0
205053508,2019,12,188,0,0
103451639,2024,618,6,0,0
103050821,2024,661,0,0,0
110550195,2024,644,13,2,0
107651237,2024,666,1,2,0
107450868,2024,429,0,0,0
103050821,2023,536,0,0,0
103451639,2023,614,13,0,0
107450868,2023,576,1,0,0
107651237,2023,494,17,1,0
110550195,2023,783,5,6,0
107450868,2022,549,3,0,0
103050821,2022,489,0,0,0
103451639,2022,593,27,0,0
107651237,2022,577,2,4,0
110550195,2022,694,18,0,0
103451639,2021,591,0,0,0
107450868,2021,176,0,0,0
107651237,2021,480,4,1,0
103050821,2021,427,1,0,0
110550195,2021,646,19,0,0
107670658,2021,103,0,0,0
111890175,2020,71,1,0,0
110590017,2020,0,0,0,0
107651237,2020,512,7,3,0
103451639,2020,557,12,0,0
103050821,2020,436,0,0,0
107450868,2020,459,9,0,3
107670658,2020,578,13,0,0
110550195,2020,710,7,1,0
107670658,2019,658,13,0,0
103050821,2019,515,0,0,0
100550252,2019,58,0,0,0
111890175,2019,250,0,0,0
107651237,2019,562,14,1,0
107450868,2019,577,0,0,0
110570136,2019,460,14,1,0
110550195,2019,660,10,0,0
110590017,2019,0,0,0,0
103451639,2019,626,4,0,0
110410237,2024,441,37,14,0
100790414,2024,531,19,3,0
105710096,2024,569,23,0,0
103490364,2024,1020,50,6,0
103190636,2024,877,23,3,1
100190155,2024,636,7,1,0
300290770,2024,0,0,0,0
100710851,2024,421,22,1,0
103190663,2024,24,0,0,0
106490168,2024,761,13,1,0
103110406,2024,780,34,0,0
106110724,2024,496,7,1,0
210402803,2024,42,161,0,0
200690505,2024,37,22,0,0
106710136,2024,548,20,2,0
109210917,2024,520,4,0,0
110310674,2024,466,0,0,0
102890186,2024,656,15,1,0
105090361,2024,525,1,0,0
201650430,2024,23,177,0,0
206190442,2024,35,27,0,0
107010379,2024,540,16,0,0
200690506,2024,22,240,0,0
102690126,2024,506,0,0,0
109490287,2024,511,24,1,0
108210956,2024,432,6,1,0
201650416,2024,5,44,0,0
210402796,2024,3,20,0,0
108990518,2024,530,0,0,0
200290167,2024,12,58,0,0
108010146,2024,539,38,0,0
202590239,2024,30,23,0,0
102270063,2024,694,210,0,0
103290208,2024,709,6,0,0
105690747,2024,761,189,0,0
107690226,2024,876,25,2,0
210301578,2024,39,293,0,0
107190033,2024,615,1,0,0
300290404,2024,20,1,43,0
111570315,2024,786,3,0,0
101090587,2024,691,11,0,0
103810532,2024,995,20,3,0
202590240,2024,63,345,2,0
101411152,2024,1283,7,4,0
301390137,2024,20,0,27,0
108610688,2024,511,6,0,0
111711473,2024,877,99,5,0
201650423,2024,38,175,0,0
300190671,2024,3,0,14,0
100790567,2024,717,18,0,0
300990111,2024,53,11,10,0
104590157,2024,626,0,0,0
403990074,2024,64,3,5,16
100410818,2024,736,6,0,0
301390058,2024,42,1,32,0
300190601,2024,14,1,14,0
102790244,2024,441,10,0,0
300190608,2024,24,12,66,0
300310411,2024,100,9,82,0
300790090,2024,20,12,44,0
110790030,2024,466,2,0,0
300490478,2024,7,4,21,0
100790329,2024,686,2,0,0
300390509,2024,18,5,28,3
105410169,2024,605,218,0,0
300290777,2024,0,0,2,0
107390336,2024,748,9,0,0
103390165,2024,549,5,2,0
109370147,2024,521,11,5,0
300490585,2024,0,0,19,0
110290157,2024,272,0,0,0
206190449,2024,21,221,0,0
111810995,2024,667,9,0,0
300990058,2024,55,13,84,0
108710412,2024,378,3,0,0
200290160,2024,56,66,0,0
107410587,2024,753,18,9,0
210100283,2024,15,5,0,0
101990044,2024,681,10,0,0
206410638,2024,95,129,2,0
112572409,2024,597,9,4,0
103190638,2024,844,13,0,0
107690187,2024,472,14,9,0
107610594,2024,1085,19,0,0
100390224,2024,441,5,5,0
101510577,2024,653,2,0,0
110510081,2024,897,7,9,0
300990104,2024,23,0,1,0
108911383,2024,425,19,0,0
206410637,2024,23,16,0,0
106990620,2024,557,70,0,0
300790153,2024,3,3,15,0
210301571,2024,33,35,0,0
101590210,2024,650,5,0,0
210100290,2024,111,95,0,0
210402789,2024,22,42,1,0
103510923,2024,314,6,0,0
102190037,2024,372,20,0,0
106110724,2023,381,1,1,0
110510081,2023,830,10,4,0
103810532,2023,796,7,0,0
112572409,2023,465,8,0,0
109210917,2023,602,1,0,0
102270063,2023,499,186,0,0
210301571,2023,28,30,0,0
110410237,2023,324,1,0,0
200290160,2023,29,69,0,0
200690506,2023,35,161,0,2
100790329,2023,557,12,0,0
100790567,2023,729,23,2,0
100710851,2023,451,36,2,0
210100129,2023,25,10,0,0
206410638,2023,131,112,3,0
101510577,2023,600,6,0,0
101590210,2023,645,10,0,1
102190037,2023,323,0,0,0
100190155,2023,399,10,0,0
102890186,2023,571,19,1,0
109490287,2023,371,17,0,0
101010925,2023,634,8,3,0
103830315,2023,569,12,2,0
104590157,2023,502,7,0,0
110790030,2023,431,1,4,0
107410587,2023,668,22,2,0
202590240,2023,28,260,0,0
105410169,2023,593,176,0,0
105690747,2023,705,192,0,0
206190449,2023,15,157,0,0
206190442,2023,13,19,0,0
103190638,2023,823,54,0,0
103190636,2023,690,36,1,0
103490364,2023,1007,24,9,0
106490168,2023,525,7,2,0
106710136,2023,530,6,0,0
107010379,2023,421,3,0,0
108990518,2023,533,7,1,0
103290208,2023,610,4,2,0
111570315,2023,716,0,0,0
107190033,2023,383,0,0,0
107690226,2023,825,11,0,0
108010146,2023,468,10,0,0
108210956,2023,405,11,0,0
102690126,2023,445,0,0,0
110310674,2023,396,0,1,0
300290770,2023,30,4,4,2
300290404,2023,29,7,51,0
300310411,2023,52,1,83,0
301390137,2023,0,6,14,0
300990104,2023,0,0,8,0
300990058,2023,78,8,84,0
100410818,2023,619,2,2,0
111711473,2023,830,82,0,0
200290167,2023,19,106,3,0
200690505,2023,12,14,0,0
100790414,2023,392,5,0,0
210100136,2023,94,98,2,1
206410637,2023,21,10,0,0
100390224,2023,338,5,0,0
101990044,2023,694,10,0,0
107390146,2023,626,11,4,0
102790244,2023,414,0,0,0
108610688,2023,483,0,0,0
101411152,2023,1271,11,4,0
210301578,2023,82,406,0,0
202590239,2023,13,25,0,0
103110406,2023,668,13,3,0
103190663,2023,11,0,0,0
105710096,2023,519,16,1,0
103510923,2023,310,13,0,0
106990620,2023,587,18,0,0
108911383,2023,347,7,0,0
107610594,2023,990,23,3,0
107690187,2023,494,32,5,0
108710412,2023,252,2,0,0
111810995,2023,546,2,0,0
105090284,2023,438,1,0,0
110290157,2023,281,0,0,0
103390165,2023,670,12,0,0
300290777,2023,6,1,29,0
300390509,2023,18,0,29,0
300490478,2023,11,0,25,0
300790090,2023,38,6,97,0
300190608,2023,76,20,97,1
300190601,2023,23,7,26,1
301390058,2023,50,11,40,2
300990111,2023,53,10,14,0
200790447,2022,27,48,0,0
300390509,2022,0,0,0,0
300290770,2022,0,0,0,0
103490364,2022,1096,57,2,0
300290404,2022,63,14,61,1
103190636,2022,749,31,0,0
200690506,2022,59,151,0,0
300310411,2022,64,20,72,0
103190638,2022,952,54,4,0
206190442,2022,29,26,0,0
206190449,2022,8,137,0,0
300190476,2022,2,0,27,0
105690747,2022,724,235,0,0
300990104,2022,0,0,0,0
300490478,2022,25,13,11,0
300990058,2022,39,10,41,0
105410169,2022,571,184,0,0
100410818,2022,441,2,0,0
202590240,2022,54,299,0,0
111711473,2022,1059,104,4,0
200290167,2022,8,66,0,0
200790494,2022,38,360,1,0
110410237,2022,484,4,1,0
200690505,2022,14,47,0,0
300790090,2022,55,9,5,0
100790414,2022,378,51,4,0
102210365,2022,509,166,0,0
206410637,2022,19,24,0,0
109210917,2022,428,12,2,0
100390224,2022,452,15,0,0
107410587,2022,793,28,3,0
101990044,2022,862,3,0,0
107390146,2022,775,26,0,0
110790030,2022,473,3,0,0
100790329,2022,564,8,0,0
102790244,2022,404,4,0,0
104590157,2022,377,0,0,0
300190406,2022,49,16,65,0
108610688,2022,593,14,1,0
101411152,2022,1219,9,1,0
103830315,2022,582,13,0,0
101010925,2022,628,11,3,0
202590239,2022,9,46,0,0
109490287,2022,462,32,0,0
112572409,2022,611,6,1,0
103110406,2022,615,40,2,0
100190155,2022,424,0,0,0
301390058,2022,45,21,21,0
103190663,2022,24,0,0,0
105710096,2022,455,33,0,0
102190037,2022,251,1,0,0
103510923,2022,357,0,0,0
101590210,2022,722,1,0,0
106990620,2022,641,43,0,0
108911383,2022,504,8,0,0
101510577,2022,621,0,0,0
107610594,2022,1104,1,3,0
107690187,2022,342,7,1,0
206410638,2022,87,86,6,0
108710412,2022,303,10,0,0
100790567,2022,843,25,0,0
300990111,2022,0,0,0,0
111810995,2022,680,24,0,0
206910063,2022,159,65,16,0
110290157,2022,261,0,0,0
110510081,2022,986,36,8,0
103810532,2022,825,7,0,0
103390165,2022,695,55,3,0
111570315,2022,606,5,0,0
107190033,2022,306,1,1,0
103290208,2022,500,2,2,0
100710851,2022,418,64,4,0
107690226,2022,778,13,0,0
108990518,2022,633,0,0,0
300290777,2022,8,6,10,0
108010146,2022,578,16,2,0
108210956,2022,488,6,0,0
107010379,2022,472,7,0,0
102690126,2022,332,0,1,0
106710136,2022,482,28,0,0
200290160,2022,86,93,0,0
110310674,2022,497,0,0,0
106490168,2022,526,18,4,0
106110724,2022,455,0,0,0
101010925,2021,626,21,1,0
206410637,2021,7,13,0,0
110510081,2021,357,3,0,0
100390224,2021,173,5,4,0
101590126,2021,0,0,0,0
107410587,2021,152,0,0,0
110310674,2021,25,0,0,0
101990044,2021,4,0,0,0
107390146,2021,11,0,0,0
110790030,2021,29,0,0,0
103390165,2021,0,0,0,0
104590157,2021,0,0,0,0
102790244,2021,193,0,0,0
111570315,2021,16,0,0,0
102690126,2021,24,0,0,0
108610688,2021,13,1,0,0
103830315,2021,160,11,0,0
300190406,2021,0,0,3,0
101411152,2021,24,0,0,0
107190033,2021,11,0,0,0
100710851,2021,353,18,2,0
202590239,2021,34,24,0,0
109490287,2021,25,0,0,0
206190373,2021,8,12,0,0
206190372,2021,24,36,0,0
103290208,2021,0,0,0,0
100190155,2021,53,0,0,0
103110406,2021,693,50,4,0
107690226,2021,262,2,0,0
301390058,2021,0,0,0,0
105710096,2021,458,20,3,0
108990518,2021,0,0,0,0
102190037,2021,0,0,0,0
106710136,2021,0,0,0,0
103510923,2021,65,0,0,0
103810532,2021,687,15,0,0
106490168,2021,9,0,0,0
106990620,2021,143,35,0,0
112572409,2021,9,0,0,0
101510577,2021,63,9,0,0
108010146,2021,12,0,0,0
108911383,2021,1,8,0,0
100790329,2021,567,27,0,0
107610594,2021,179,0,0,0
200690506,2021,0,0,0,0
206410638,2021,13,9,0,0
103490364,2021,871,26,3,0
107690187,2021,371,10,6,0
300290404,2021,0,0,0,0
103190636,2021,821,18,0,0
300310411,2021,0,0,0,0
103190638,2021,474,8,0,0
300790047,2021,0,0,0,0
108710412,2021,20,0,0,0
300190476,2021,0,0,0,0
105690747,2021,722,216,0,0
206910063,2021,73,21,8,0
108210956,2021,27,0,0,0
105410169,2021,532,224,0,0
300490478,2021,2,0,2,0
300990058,2021,0,0,0,0
111810995,2021,48,0,0,0
100410818,2021,4,0,0,0
202590240,2021,8,12,0,0
109210917,2021,32,8,0,0
111711473,2021,345,53,0,0
200790494,2021,2,3,0,0
200290167,2021,1,14,0,0
200290160,2021,61,123,0,0
107010379,2021,0,0,0,0
200690505,2021,39,28,0,0
200790447,2021,10,61,0,0
106110724,2021,0,0,0,0
110290157,2021,5,0,0,0
100790414,2021,256,8,0,0
100710799,2021,731,33,0,0
102210365,2021,592,242,0,0
107690226,2020,664,21,7,0
105710096,2020,522,36,1,0
300290404,2020,10,4,8,0
101590126,2020,704,24,0,0
200290160,2020,23,26,0,0
107010379,2020,535,9,0,0
100710851,2020,378,14,0,0
101990044,2020,221,0,0,0
109210917,2020,412,24,1,0
110310674,2020,366,5,0,0
107390146,2020,352,0,0,0
110790030,2020,463,0,0,0
300310411,2020,18,1,1,0
103390165,2020,509,7,0,0
102790244,2020,407,9,0,0
103490364,2020,1107,34,3,0
112572409,2020,555,13,5,0
300790047,2020,0,0,0,0
108610688,2020,477,1,0,0
103830315,2020,477,8,0,0
200290167,2020,17,77,0,0
108710412,2020,258,21,0,0
103290208,2020,324,3,0,0
101411152,2020,281,3,0,0
102690126,2020,288,0,0,0
101010925,2020,526,7,0,0
300190406,2020,13,7,4,0
109490287,2020,492,8,0,0
107190033,2020,169,2,0,0
105610582,2020,740,127,0,0
202590239,2020,33,92,0,0
200790447,2020,28,22,0,0
100190155,2020,464,7,0,0
103810532,2020,751,8,0,0
206190373,2020,24,115,0,0
206910063,2020,8,3,0,0
206190372,2020,20,15,0,0
100710799,2020,613,57,0,0
103110406,2020,647,52,0,0
103111034,2020,856,27,4,0
106710136,2020,355,17,0,0
105410169,2020,624,65,0,0
200690506,2020,2,53,1,0
102190037,2020,57,0,0,0
200690505,2020,20,14,0,0
108210956,2020,403,22,0,0
301390058,2020,0,0,6,0
206910081,2020,23,1,0,0
300990058,2020,0,0,0,0
103510923,2020,429,2,0,0
202590240,2020,41,183,0,0
300490478,2020,10,5,17,0
111810995,2020,633,9,1,0
106990620,2020,604,53,0,0
101510577,2020,534,5,0,0
100410818,2020,458,5,4,0
110290157,2020,198,0,0,0
108911383,2020,436,19,0,0
111570290,2020,164,3,0,0
108010146,2020,635,7,2,0
206410638,2020,30,43,0,0
100790329,2020,563,4,1,0
107610594,2020,1088,5,0,0
102210365,2020,537,157,0,0
100790414,2020,496,1,0,0
106110724,2020,331,5,0,0
111711473,2020,907,42,0,0
107690187,2020,321,18,1,0
110510081,2020,687,15,1,0
103190565,2020,911,30,4,0
206410637,2020,37,19,0,0
107410587,2020,642,36,4,0
200790494,2020,15,31,0,0
100390224,2020,420,14,1,0
105710096,2019,494,5,0,0
103830315,2019,1030,7,1,0
107690187,2019,401,20,0,0
109370147,2019,10,0,0,0
110290157,2019,162,0,0,0
206910081,2019,0,2,0,0
109210917,2019,474,3,0,0
103510923,2019,352,3,0,0
110310674,2019,94,0,0,0
101510577,2019,619,2,0,0
108710412,2019,158,4,0,0
102690126,2019,116,0,0,0
108610688,2019,613,6,3,0
105610582,2019,713,190,0,0
100710799,2019,872,38,1,0
102210365,2019,503,103,0,0
112572409,2019,236,0,0,0
100410818,2019,241,4,1,0
206910063,2019,23,15,0,0
103111034,2019,818,30,0,0
108911383,2019,398,8,0,0
108911408,2019,20,0,0,0
103110406,2019,674,63,1,0
110510081,2019,856,21,0,0
103810532,2019,918,27,0,0
111810995,2019,566,48,0,0
108010146,2019,286,0,0,0
106710136,2019,97,3,0,0
101411152,2019,106,0,0,0
107610594,2019,856,32,1,0
100790414,2019,497,8,1,0
107190033,2019,72,6,0,0
300310411,2019,0,0,0,0
106110724,2019,75,0,0,0
101010925,2019,619,5,0,0
107010379,2019,287,1,0,0
111711473,2019,1112,86,0,0
100790329,2019,440,18,1,0
100710851,2019,398,33,1,0
108210956,2019,432,5,0,0
100190155,2019,432,3,0,0
105410169,2019,562,164,0,0
107410587,2019,828,10,0,0
102810253,2019,0,0,0,0
103610322,2019,3,0,0,0
109410324,2019,275,42,0,0
101510426,2019,511,18,0,0
104310252,2019,0,0,0,0
102190034,2019,11,0,0,0
103111052,2019,840,46,0,0
202712558,2024,78,132,0,0
101790163,2024,585,9,0,0
106190085,2024,551,4,2,0
100290059,2024,658,9,0,0
100711204,2024,649,19,1,0
101990052,2024,574,8,0,0
100710869,2024,472,8,0,0
100310652,2024,574,5,0,0
206010999,2024,8,15,0,0
210402572,2024,73,174,0,0
108990380,2024,416,2,6,0
105710139,2024,720,29,0,0
110390137,2024,556,9,0,0
108010031,2024,692,19,0,0
106390220,2024,679,7,0,0
203852048,2024,98,101,7,0
100410933,2024,812,3,0,0
103590181,2024,638,17,0,0
111790423,2024,906,24,9,0
107190037,2024,672,0,0,0
112572424,2024,685,10,0,0
107010388,2024,732,10,1,0
101510523,2024,830,36,2,0
100190151,2024,483,16,4,0
108610794,2024,687,9,0,0
110790032,2024,516,4,0,0
101011023,2024,459,2,0,0
104790031,2024,937,11,4,0
107410763,2024,709,16,5,0
101090527,2024,0,0,0,0
202712531,2024,4,19,0,0
210402565,2024,5,1,0,0
210402558,2024,20,59,0,0
103490442,2024,658,36,0,0
206010981,2024,12,9,0,0
206011007,2024,99,56,0,0
106410396,2024,1072,16,0,0
106770726,2024,656,6,0,0
101490366,2024,1635,4,1,0
108990298,2024,644,11,0,0
107690294,2024,360,2,0,0
203852041,2024,43,14,0,0
111890177,2024,880,40,0,0
108211196,2024,650,13,6,0
109190164,2024,919,29,4,0
105090368,2024,770,2,1,0
100890060,2024,763,10,0,0
102890056,2024,946,4,1,0
100310652,2023,541,11,2,0
101490366,2023,1476,14,3,1
202712531,2023,45,34,1,0
100410933,2023,747,7,0,0
106410396,2023,879,10,5,0
108010031,2023,450,16,7,0
101090527,2023,0,0,0,0
100711204,2023,811,29,1,0
100190151,2023,429,6,1,0
210402565,2023,0,9,0,0
101990052,2023,489,3,0,0
106190085,2023,440,7,5,0
210402558,2023,19,31,0,0
100330268,2023,448,1,2,0
206011007,2023,138,79,4,0
210402572,2023,72,235,1,0
111890178,2023,625,13,0,0
102890056,2023,782,17,0,0
110790032,2023,417,1,2,0
107690294,2023,363,3,0,0
100430601,2023,726,8,0,0
206010981,2023,24,16,0,0
103490442,2023,600,12,0,0
110390137,2023,547,9,1,0
108610794,2023,621,3,1,1
100790328,2023,468,31,2,0
100890060,2023,598,16,0,0
107190037,2023,380,0,0,1
108990380,2023,277,0,0,0
112572424,2023,571,1,0,1
105090090,2023,481,1,0,0
101011023,2023,335,1,1,0
101530387,2023,595,10,9,0
202712558,2023,84,123,4,0
107010388,2023,648,2,6,0
100710869,2023,401,10,1,0
109110221,2023,890,17,10,1
108211196,2023,658,6,3,0
104790031,2023,872,11,1,0
101510523,2023,833,10,0,0
100290059,2023,750,3,6,0
203852048,2023,122,107,0,0
108990298,2023,578,2,0,0
105710139,2023,562,32,0,0
203852041,2023,44,14,0,0
101790163,2023,482,1,0,0
103590181,2023,671,18,0,0
111890177,2023,702,10,0,0
107410763,2023,711,2,0,0
106390083,2023,496,7,3,0
206010999,2023,22,21,0,0
106770726,2023,710,10,4,0
100330268,2022,504,3,0,0
111890177,2022,809,0,0,0
100310652,2022,516,13,0,0
101510523,2022,963,6,0,0
101530387,2022,601,1,3,0
110790032,2022,403,2,1,0
100190151,2022,577,1,0,0
108610794,2022,749,47,0,0
106190085,2022,468,3,0,0
100710869,2022,459,42,0,0
101011023,2022,320,22,0,0
104790031,2022,961,22,3,0
101090527,2022,9,1,0,0
107410763,2022,808,9,0,0
108211196,2022,688,11,4,0
100711204,2022,757,25,4,2
202712531,2022,22,59,0,0
102890056,2022,936,11,1,0
204590559,2022,0,4,0,0
107010388,2022,791,3,1,0
204590560,2022,96,149,0,0
105710139,2022,523,36,1,0
206010999,2022,2,30,0,0
103490442,2022,640,39,1,0
100430601,2022,661,4,0,0
206010981,2022,23,15,0,0
103590181,2022,712,6,0,0
206011007,2022,87,96,3,0
108990380,2022,368,3,0,0
101490366,2022,1764,7,0,0
101990052,2022,717,10,0,0
101790163,2022,518,12,0,0
106410396,2022,868,0,0,3
107190037,2022,535,1,0,0
106770726,2022,582,21,0,1
108010031,2022,609,21,0,1
100290059,2022,665,1,0,0
106390083,2022,589,1,2,0
108990298,2022,702,10,0,0
111890178,2022,753,25,2,0
109110221,2022,899,6,0,0
105090090,2022,628,0,0,0
202712558,2022,102,190,1,0
110390137,2022,672,22,0,0
107690294,2022,401,5,0,0
112572424,2022,544,7,13,0
204511202,2022,14,29,0,0
100890060,2022,608,0,0,0
100410933,2022,699,3,2,0
100790328,2022,574,6,1,0
111890177,2021,597,55,0,0
106770726,2021,503,24,5,0
100890060,2021,611,3,0,0
100711204,2021,543,8,0,0
100290059,2021,408,3,3,0
105710139,2021,634,46,0,0
101090527,2021,0,0,0,0
100310652,2021,526,1,2,0
100410933,2021,793,0,0,0
108990298,2021,632,5,4,0
101530387,2021,558,2,0,0
104790031,2021,485,4,1,0
107190037,2021,414,0,3,0
110790032,2021,396,1,0,0
109110221,2021,936,16,1,0
101990052,2021,639,2,0,0
101011023,2021,285,23,0,0
108990380,2021,337,1,0,0
204511202,2021,12,30,0,0
105090090,2021,338,2,0,0
108610794,2021,721,13,1,0
106190085,2021,404,0,0,0
202712558,2021,50,56,0,0
106390083,2021,344,3,0,0
102890056,2021,434,8,0,0
103490442,2021,571,24,0,0
100710869,2021,383,7,0,0
206010999,2021,4,1,1,1
100430601,2021,583,21,0,0
101510523,2021,716,17,2,0
206010981,2021,16,7,0,0
110390137,2021,551,9,1,0
101490366,2021,393,7,0,0
111890178,2021,739,27,1,0
204590560,2021,57,68,0,0
204590559,2021,0,0,0,0
100330268,2021,489,8,2,0
206011007,2021,93,56,0,0
112572424,2021,595,6,6,0
100190151,2021,408,20,0,0
107690294,2021,397,3,2,0
202712531,2021,16,36,0,0
101710345,2021,181,0,0,1
107010388,2021,748,7,0,0
106410396,2021,757,8,0,0
100790328,2021,449,6,3,0
108010031,2021,626,29,0,0
103590181,2021,775,13,0,0
108211196,2021,745,5,0,0
107410763,2021,546,4,0,0
102890056,2020,826,10,3,1
206010999,2020,0,0,0,0
108990380,2020,343,2,0,0
103590181,2020,790,4,3,0
107190037,2020,406,1,0,0
105710139,2020,627,29,0,0
111890178,2020,536,5,1,0
108010031,2020,674,1,1,0
107010388,2020,945,4,2,0
109110221,2020,575,4,1,0
105090090,2020,601,1,0,0
110390137,2020,626,5,0,0
101710345,2020,444,0,0,0
100410933,2020,667,1,0,1
100790328,2020,645,6,2,0
100330268,2020,473,11,0,0
101510523,2020,702,10,3,0
101530387,2020,564,3,1,0
100190151,2020,421,1,0,0
108610794,2020,638,6,0,0
101011023,2020,311,8,3,0
104790031,2020,802,3,0,0
112572412,2020,608,6,1,0
107410763,2020,666,0,0,0
202712531,2020,67,53,0,0
204590559,2020,0,0,0,0
204590560,2020,120,63,0,0
103410581,2020,541,22,2,0
206010981,2020,11,7,0,0
206011007,2020,98,80,2,0
106410396,2020,711,2,0,0
106770726,2020,466,7,0,0
108990298,2020,715,1,3,0
111890177,2020,753,10,0,0
108211196,2020,750,7,0,1
109130155,2020,537,2,0,0
100890060,2020,688,2,0,0
106190085,2020,465,8,3,0
100290059,2020,603,3,0,1
100430601,2020,666,2,4,0
100711204,2020,648,15,8,0
100710869,2020,334,7,0,0
100310652,2020,536,8,0,0
101490366,2020,355,1,0,0
101090527,2020,0,0,0,0
110790032,2020,346,0,0,0
202712558,2020,87,118,0,0
204511202,2020,23,29,0,0
106190085,2019,518,8,3,2
100890060,2019,633,9,0,0
109130155,2019,539,8,2,0
108211196,2019,693,9,0,0
111890177,2019,768,32,0,0
108990298,2019,621,2,0,0
102890056,2019,995,0,0,0
107030205,2019,749,5,0,0
106770726,2019,732,4,1,0
106410396,2019,815,10,1,0
206011007,2019,81,45,0,0
206010981,2019,28,14,0,0
204511202,2019,15,35,0,0
101490366,2019,477,1,0,0
103410581,2019,625,29,3,0
202712531,2019,23,19,0,0
