program_code,year,university_type_id,placed_pref_count
201790200,2019,3,0
204810043,2019,3,0
204011058,2019,3,0
101510117,2019,3,0
108810332,2019,3,2
103110478,2019,3,9
206410262,2019,3,0
206410438,2019,3,0
403910149,2019,3,0
111110069,2019,3,0
202710253,2019,3,0
205710747,2019,3,0
106930226,2019,3,0
110410037,2019,3,0
203010636,2019,3,0
300190344,2019,3,20
203510694,2019,3,4
203510764,2019,3,1
207210155,2019,3,7
300110688,2019,3,48
205410141,2019,3,0
205410344,2019,3,2
108830266,2019,3,0
300410904,2019,3,0
206010336,2019,3,0
206011088,2019,3,0
203010372,2019,3,0
108410363,2019,3,0
202110444,2019,3,0
203010354,2019,3,0
202110435,2019,3,4
111610704,2019,3,2
103510359,2019,3,1
107210526,2019,3,3
106210829,2019,3,0
203110917,2019,3,0
104112108,2019,3,0
102510256,2019,3,0
108210823,2019,3,0
204610424,2019,3,0
104110642,2019,3,14
204510488,2019,3,0
201110226,2019,3,0
203490138,2019,3,0
103810198,2019,3,0
103830148,2019,3,3
105510662,2019,3,0
203310069,2019,3,2
104230169,2019,3,1
201110341,2019,3,0
203410447,2019,3,1
101430325,2019,3,0
108610264,2019,3,0
200611037,2019,3,12
203710692,2019,3,5
104410209,2019,3,0
108570493,2019,3,0
203210679,2019,3,0
110790019,2019,3,0
203790190,2019,3,0
205510194,2019,3,0
204711387,2019,3,0
204711396,2019,3,0
204710529,2019,3,0
204710538,2019,3,0
204110562,2019,3,0
203910415,2019,3,0
203910663,2019,3,0
204112452,2019,3,0
204510743,2019,3,0
101530299,2019,3,0
103310131,2019,3,0
106110196,2019,3,2
202910145,2019,3,0
200210413,2019,3,11
200210404,2019,3,0
105490026,2019,3,0
103210195,2019,3,0
204110368,2019,3,0
200510507,2019,3,0
203010363,2019,3,0
203710329,2019,3,0
202711463,2019,3,4
202710086,2019,3,0
106910337,2019,3,0
207210146,2019,3,0
207210164,2019,3,0
206410271,2019,3,0
200510491,2019,3,0
300210854,2019,3,4
203210697,2019,3,0
201710592,2019,3,0
204011049,2019,3,0
204910493,2019,3,0
204910509,2019,3,0
201710538,2019,3,0
110510045,2019,3,0
202511553,2019,3,0
201210879,2019,3,2
200710726,2019,3,0
102910297,2019,3,13
109610076,2019,3,3
203210688,2019,3,0
103990186,2024,3,0
111890315,2024,3,0
107951067,2024,3,0
104850528,2024,3,1
105190086,2024,3,0
104151084,2024,3,0
101950421,2024,3,4
112370819,2024,3,0
107951067,2023,3,0
112370819,2023,3,1
104151084,2023,3,0
104850528,2023,3,0
101950421,2023,3,0
103990186,2023,3,0
105190086,2023,3,0
105190086,2022,3,0
103990186,2022,3,0
107951067,2022,3,3
104850528,2022,3,2
104151084,2022,3,3
101950421,2022,3,0
104151084,2021,3,0
105190086,2021,3,0
104850528,2021,3,0
107951067,2021,3,0
101950421,2021,3,0
103990186,2021,3,0
104870277,2020,3,0
101950421,2020,3,0
104151084,2020,3,0
103990186,2020,3,0
105190086,2020,3,0
109090068,2020,3,0
107951067,2020,3,0
104850528,2020,3,0
108911286,2019,3,0
106110618,2019,3,1
105510856,2019,3,2
108290160,2019,3,4
200790382,2019,3,1
200790378,2019,3,0
202412888,2019,3,0
201910624,2019,3,0
104850528,2019,3,0
107951067,2019,3,0
101910185,2019,3,5
200790379,2019,3,2
100490193,2019,3,0
200290130,2019,3,0
104111207,2019,3,8
201210958,2019,3,0
200510825,2019,3,0
200211553,2019,3,0
104151084,2019,3,0
101950421,2019,3,0
108410309,2019,3,0
104870277,2019,3,2
200211562,2019,3,0
204712076,2019,3,0
203711363,2019,3,0
107510153,2019,3,5
203711372,2019,3,0
204810785,2019,3,0
206112367,2019,3,0
203111563,2019,3,0
202511844,2019,3,0
202511571,2019,3,0
105190086,2019,3,0
200510816,2019,3,0
200510834,2019,3,0
201210967,2019,3,0
201990468,2019,3,0
202490545,2019,3,2
200790381,2019,3,0
202511598,2019,3,0
202511562,2019,3,1
203111103,2019,3,0
204712085,2019,3,0
203790185,2019,3,0
107211242,2019,3,0
204810776,2019,3,0
206112358,2019,3,0
208450737,2019,3,0
206112207,2019,3,0
206110732,2019,3,0
206110723,2019,3,0
208450739,2019,3,2
206111342,2019,3,5
409610706,2024,3,0
409610692,2024,3,0
409610699,2024,3,0
103150486,2024,3,0
111570490,2024,3,0
102890085,2024,3,0
111570490,2023,3,0
103150486,2023,3,0
102890085,2023,3,1
102890085,2022,3,5
103150486,2022,3,0
103150486,2021,3,0
102890085,2021,3,0
103150486,2020,3,0
103150486,2019,3,0
102850367,2019,3,0
200690418,2024,3,0
200690420,2024,3,0
200690418,2023,3,0
200690420,2023,3,0
200690418,2022,3,0
200690420,2022,3,0
200690420,2021,3,0
200690418,2021,3,0
200690420,2020,3,0
200690418,2020,3,0
200690419,2019,3,0
200690420,2019,3,0
200690418,2019,3,0
200690417,2019,3,0
200690434,2024,3,0
104151021,2024,3,0
108251159,2024,3,3
102590341,2024,3,0
111850076,2024,3,1
200690436,2024,3,0
106952023,2024,3,0
105390343,2024,3,0
109750214,2024,3,0
103350581,2024,3,0
103350581,2023,3,1
200690436,2023,3,9
105390343,2023,3,0
200690434,2023,3,0
109770121,2023,3,0
109750214,2023,3,5
104151021,2023,3,0
102590341,2023,3,0
111850076,2023,3,0
108251159,2023,3,1
106952023,2023,3,0
108251159,2022,3,0
105390343,2022,3,6
200690434,2022,3,0
106952023,2022,3,0
109750214,2022,3,0
111850076,2022,3,0
104151021,2022,3,0
200690436,2022,3,0
103350581,2022,3,0
109770121,2022,3,0
102590341,2022,3,0
103350581,2021,3,0
105390343,2021,3,0
106952023,2021,3,0
200690436,2021,3,0
109750214,2021,3,0
104151021,2021,3,0
200690434,2021,3,0
111850076,2021,3,0
109770121,2021,3,0
103450183,2021,3,0
102590341,2021,3,0
108251159,2021,3,0
200690436,2020,3,0
103350581,2020,3,0
105390343,2020,3,0
108251159,2020,3,0
109770121,2020,3,0
104151021,2020,3,0
200690434,2020,3,0
111850076,2020,3,0
106952023,2020,3,0
103450183,2020,3,0
109750214,2020,3,0
106952023,2019,3,0
108251159,2019,3,0
104151021,2019,3,0
103350581,2019,3,0
109750214,2019,3,0
109752194,2019,3,0
111850076,2019,3,0
200690434,2019,3,0
103450183,2019,3,0
200690433,2019,3,0
106450562,2019,3,0
109770121,2019,3,0
200690435,2019,3,0
200690436,2019,3,0
105810161,2024,3,0
104190489,2024,3,2
103890246,2024,3,0
201290258,2024,3,0
201990846,2024,3,7
206190366,2024,3,8
201990496,2024,3,0
206090378,2024,3,0
106690300,2024,3,0
203790341,2024,3,0
201990839,2024,3,0
206010618,2024,3,0
202490625,2024,3,0
203411163,2024,3,0
209110053,2024,3,0
203790195,2024,3,4
210301837,2024,3,0
202490678,2024,3,5
203411172,2024,3,0
106190104,2024,3,13
205490115,2024,3,0
202590463,2024,3,0
203411154,2024,3,0
108990441,2024,3,12
301610023,2024,3,67
205411078,2024,3,0
209310229,2024,3,0
204890043,2024,3,0
105590131,2024,3,0
105690858,2024,3,0
202090375,2024,3,0
301610022,2024,3,15
301610024,2024,3,39
201290259,2024,3,1
210402369,2024,3,0
107590293,2024,3,1
206710528,2024,3,0
101990047,2024,3,7
203510164,2024,3,0
202090300,2024,3,0
203790194,2024,3,0
108470058,2024,3,0
210402383,2024,3,0
203190715,2024,3,0
206710464,2024,3,0
108290284,2024,3,0
204890042,2024,3,0
107290341,2024,3,0
204890076,2024,3,0
202590238,2024,3,0
205411096,2024,3,0
200590165,2024,3,2
210301830,2024,3,3
200590164,2024,3,0
209310222,2024,3,0
202590237,2024,3,0
206190365,2024,3,0
100490202,2024,3,3
206710463,2024,3,0
202090301,2024,3,2
210301823,2024,3,0
209110054,2024,3,8
210301844,2024,3,3
110090235,2024,3,0
200590163,2024,3,0
200290156,2024,3,0
203190102,2024,3,0
200290155,2024,3,0
206190589,2024,3,0
206010609,2024,3,1
112410467,2024,3,0
210402376,2024,3,0
203510719,2024,3,0
200290156,2023,3,0
206010609,2023,3,0
104190489,2023,3,0
203190102,2023,3,0
201990523,2023,3,10
209110053,2023,3,0
202090375,2023,3,1
105810161,2023,3,5
206710463,2023,3,0
205411078,2023,3,0
301610024,2023,3,80
201990496,2023,3,0
205490115,2023,3,0
200590164,2023,3,0
201290259,2023,3,0
205411096,2023,3,0
112410467,2023,3,0
101990047,2023,3,10
210402376,2023,3,0
210301837,2023,3,0
201290258,2023,3,0
209110054,2023,3,0
203411163,2023,3,0
200290155,2023,3,0
103890246,2023,3,0
206710464,2023,3,0
105690858,2023,3,0
202090300,2023,3,0
204890043,2023,3,0
107590293,2023,3,0
204890076,2023,3,0
210301830,2023,3,10
206190365,2023,3,0
206190589,2023,3,0
106690300,2023,3,1
203510719,2023,3,0
202490625,2023,3,0
203790341,2023,3,5
206090378,2023,3,8
107290341,2023,3,0
206010618,2023,3,0
204890042,2023,3,0
203790195,2023,3,0
203411172,2023,3,0
206190366,2023,3,4
106190104,2023,3,0
301610023,2023,3,52
105590131,2023,3,4
108990441,2023,3,2
301610022,2023,3,38
203190103,2023,3,1
210402369,2023,3,0
210402383,2023,3,6
206710528,2023,3,0
203790194,2023,3,0
202090301,2023,3,6
203510164,2023,3,4
108290284,2023,3,0
202590238,2023,3,3
108470058,2023,3,2
200590165,2023,3,6
200590163,2023,3,2
202590237,2023,3,0
210301823,2023,3,0
100490202,2023,3,12
210301844,2023,3,18
202490678,2023,3,2
200790443,2022,3,0
202490625,2022,3,0
200790444,2022,3,2
200790446,2022,3,0
204890042,2022,3,0
203190103,2022,3,0
203190102,2022,3,0
204590590,2022,3,0
204590592,2022,3,2
203411163,2022,3,0
107290492,2022,3,0
107590293,2022,3,0
204890043,2022,3,0
204890076,2022,3,0
206190365,2022,3,0
203510719,2022,3,0
206090378,2022,3,2
206190366,2022,3,0
206010618,2022,3,0
106190104,2022,3,2
301610023,2022,3,52
301610022,2022,3,12
203790194,2022,3,0
108290284,2022,3,2
203510164,2022,3,0
200590165,2022,3,0
100490202,2022,3,1
200290156,2022,3,0
104190489,2022,3,0
209110053,2022,3,0
206710463,2022,3,0
105810161,2022,3,0
205490115,2022,3,0
205411096,2022,3,2
101990047,2022,3,2
201290259,2022,3,0
201990496,2022,3,0
202090375,2022,3,0
202490678,2022,3,0
206010609,2022,3,0
200790445,2022,3,0
202590237,2022,3,0
202590238,2022,3,1
204590591,2022,3,0
301610024,2022,3,15
105590131,2022,3,0
108990441,2022,3,1
203411172,2022,3,0
203790195,2022,3,0
206710464,2022,3,0
200590163,2022,3,0
108470058,2022,3,0
201990523,2022,3,0
209110054,2022,3,2
200290155,2022,3,0
200590164,2022,3,0
201290258,2022,3,0
205411078,2022,3,0
103890246,2022,3,0
112410467,2022,3,0
202090300,2022,3,1
107290341,2022,3,0
202090301,2022,3,0
203411172,2021,3,0
209110053,2021,3,3
108990441,2021,3,0
201990496,2021,3,0
206010618,2021,3,0
203190103,2021,3,0
203790195,2021,3,0
206010609,2021,3,0
206090378,2021,3,9
112410467,2021,3,5
108290284,2021,3,0
100490202,2021,3,0
203510719,2021,3,5
205411078,2021,3,0
202590238,2021,3,0
203510164,2021,3,0
206190365,2021,3,0
204890043,2021,3,0
200290156,2021,3,1
107590293,2021,3,0
206710464,2021,3,0
209110054,2021,3,0
201290259,2021,3,0
203411163,2021,3,0
108470058,2021,3,0
204590592,2021,3,0
203790194,2021,3,0
204590590,2021,3,0
200790445,2021,3,0
203190102,2021,3,0
204890042,2021,3,0
205490115,2021,3,0
204590591,2021,3,0
200290155,2021,3,0
200790446,2021,3,1
101990047,2021,3,0
200790444,2021,3,0
202090301,2021,3,0
202090300,2021,3,1
107290341,2021,3,0
301610024,2021,3,0
200790443,2021,3,0
202490625,2021,3,0
201990523,2021,3,0
301610022,2021,3,0
105810161,2021,3,0
205411096,2021,3,0
206710463,2021,3,0
104190489,2021,3,0
301610023,2021,3,5
201290258,2021,3,0
105590131,2021,3,1
200590165,2021,3,0
206190366,2021,3,2
202490678,2021,3,0
200590164,2021,3,0
106190104,2021,3,0
200590163,2021,3,0
202590237,2021,3,0
209110053,2020,3,0
112410467,2020,3,0
202011788,2020,3,0
104190489,2020,3,0
200290156,2020,3,0
108470058,2020,3,0
202490678,2020,3,2
107290341,2020,3,1
200790443,2020,3,0
205411078,2020,3,2
203510164,2020,3,0
100490202,2020,3,0
200590164,2020,3,0
200790445,2020,3,0
206010609,2020,3,0
200590165,2020,3,2
206710442,2020,3,1
202590237,2020,3,0
108290284,2020,3,1
200290155,2020,3,0
202590238,2020,3,0
203790194,2020,3,0
301610024,2020,3,0
301610022,2020,3,0
206190366,2020,3,0
301610023,2020,3,2
105590131,2020,3,2
106190104,2020,3,0
201990523,2020,3,0
203411172,2020,3,1
206010618,2020,3,0
203790195,2020,3,5
108990441,2020,3,0
203510719,2020,3,2
204890043,2020,3,0
206190365,2020,3,0
107590293,2020,3,0
203411163,2020,3,0
204890042,2020,3,0
203190102,2020,3,0
203190103,2020,3,0
200790446,2020,3,9
200790444,2020,3,0
202490625,2020,3,0
205411096,2020,3,0
105810161,2020,3,0
201290258,2020,3,0
101990047,2020,3,0
112411174,2020,3,5
205490115,2020,3,0
209110054,2020,3,0
201290259,2020,3,1
206010884,2020,3,1
200590163,2020,3,0
201990496,2020,3,0
206710440,2020,3,0
202011779,2020,3,0
206710440,2019,3,2
203350392,2019,3,0
205490104,2019,3,0
202011779,2019,3,0
206010609,2019,3,0
112411174,2019,3,0
105810161,2019,3,1
202011955,2019,3,0
112410467,2019,3,0
206010884,2019,3,0
206010627,2019,3,0
203510164,2019,3,0
202011761,2019,3,0
203350391,2019,3,0
203411163,2019,3,0
203490135,2019,3,2
203510737,2019,3,0
203510719,2019,3,0
206010618,2019,3,0
206710442,2019,3,0
205411078,2019,3,2
202011788,2019,3,0
205411096,2019,3,0
206710441,2019,3,5
203350414,2019,3,0
104111852,2024,3,0
104111861,2024,3,0
209410047,2024,3,0
103510914,2024,3,0
103590449,2024,3,0
104111861,2023,3,0
209410047,2023,3,0
104111852,2023,3,0
103590449,2023,3,0
103510914,2023,3,0
209410047,2022,3,1
103590449,2022,3,0
104111861,2022,3,2
104111852,2022,3,0
103510914,2022,3,0
103590449,2021,3,0
209410048,2021,3,0
104111861,2021,3,0
104111852,2021,3,0
209410047,2021,3,0
103510914,2021,3,0
104111852,2020,3,0
104111861,2020,3,0
103510914,2020,3,0
104111861,2019,3,0
104111852,2019,3,1
106110636,2019,3,0
103510914,2019,3,0
102550052,2019,3,0
109610228,2024,3,0
109610229,2024,3,0
109610228,2023,3,5
109610229,2023,3,0
109610228,2022,3,0
109610229,2022,3,0
109610228,2021,3,0
109610229,2021,3,0
101111446,2021,3,0
101111446,2020,3,0
101111446,2019,3,0
103590471,2024,3,1
108790133,2024,3,0
109970358,2024,3,2
104111931,2024,3,0
106210926,2024,3,0
104111349,2024,3,0
102510653,2024,3,9
206011034,2024,3,0
107690292,2024,3,0
107610504,2024,3,0
200210661,2024,3,5
202511262,2024,3,0
110090035,2024,3,0
200510525,2024,3,0
200510719,2024,3,0
107090293,2024,3,2
300290672,2024,3,0
106910628,2024,3,0
200290168,2024,3,0
206011043,2024,3,0
300211491,2024,3,0
105810159,2024,3,2
110410225,2024,3,5
206011025,2024,3,2
202511253,2024,3,1
103990336,2024,3,0
300410913,2024,3,17
104111358,2024,3,0
300290679,2024,3,0
200510516,2024,3,0
107690292,2023,3,1
206011034,2023,3,0
110410225,2023,3,0
110090035,2023,3,2
104111349,2023,3,1
103990336,2023,3,0
200510719,2023,3,0
200510525,2023,3,0
202511262,2023,3,0
206011025,2023,3,0
103590471,2023,3,8
102510653,2023,3,0
107610504,2023,3,14
106210926,2023,3,8
109970358,2023,3,5
300211491,2023,3,1
300290672,2023,3,0
200510516,2023,3,0
101190605,2023,3,3
200290168,2023,3,0
200210661,2023,3,2
104111931,2023,3,0
104111358,2023,3,0
202511253,2023,3,0
105810159,2023,3,5
206011043,2023,3,0
106910628,2023,3,0
107090293,2023,3,0
300290679,2023,3,0
300410913,2023,3,0
200510525,2022,3,0
200210661,2022,3,0
106210926,2022,3,0
104111358,2022,3,0
202511262,2022,3,0
104111931,2022,3,0
110410225,2022,3,0
109910046,2022,3,0
107690292,2022,3,0
300290672,2022,3,0
107090293,2022,3,0
103590471,2022,3,4
102510653,2022,3,0
206011025,2022,3,0
104111349,2022,3,0
200510516,2022,3,0
107610504,2022,3,4
200510719,2022,3,0
106910628,2022,3,0
110090035,2022,3,0
101190605,2022,3,2
206011043,2022,3,0
105810159,2022,3,0
300290679,2022,3,0
200290168,2022,3,0
300211491,2022,3,0
202511253,2022,3,0
206011034,2022,3,0
300410913,2022,3,0
107090293,2021,3,0
300211491,2021,3,0
206011034,2021,3,0
206011025,2021,3,0
200510516,2021,3,0
200290168,2021,3,0
200210661,2021,3,0
104111931,2021,3,0
104111358,2021,3,0
202511253,2021,3,0
300410913,2021,3,0
105810159,2021,3,0
206011043,2021,3,6
103510853,2021,3,0
106910628,2021,3,0
110410225,2021,3,0
110090035,2021,3,0
104111349,2021,3,0
202511262,2021,3,0
107690292,2021,3,0
200510719,2021,3,3
200510525,2021,3,0
102510653,2021,3,0
109910046,2021,3,0
107610504,2021,3,9
106210926,2021,3,0
103510853,2020,3,0
109910046,2020,3,0
206011034,2020,3,0
110090035,2020,3,0
200510719,2020,3,7
202511262,2020,3,0
110410225,2020,3,0
107610504,2020,3,4
300211491,2020,3,0
104111931,2020,3,0
106910628,2020,3,0
300410913,2020,3,0
200510525,2020,3,0
106210926,2020,3,0
200210661,2020,3,0
200510516,2020,3,0
104111358,2020,3,0
206011025,2020,3,0
105810159,2020,3,3
206011043,2020,3,0
104111349,2020,3,0
107010546,2020,3,0
200290168,2020,3,0
102510653,2020,3,0
202511253,2020,3,0
200211323,2019,3,0
202511262,2019,3,0
200210661,2019,3,0
102510653,2019,3,1
202511253,2019,3,0
112010772,2019,3,0
110090035,2019,3,3
200510719,2019,3,0
202590202,2019,3,0
104111358,2019,3,0
200510525,2019,3,0
106110293,2019,3,0
105810159,2019,3,6
206011052,2019,3,0
206011034,2019,3,0
106210926,2019,3,0
206011043,2019,3,2
103510853,2019,3,0
300410913,2019,3,0
200510516,2019,3,0
106910628,2019,3,0
107610504,2019,3,1
109910046,2019,3,3
108710236,2019,3,0
206011025,2019,3,0
107010546,2019,3,0
300211491,2019,3,0
108510044,2019,3,0
106710339,2019,3,0
109110187,2019,3,0
109310052,2019,3,0
104111349,2019,3,2
110410225,2019,3,0
104111931,2019,3,0
102751296,2024,3,0
102751296,2023,3,0
102751296,2022,3,0
102751296,2021,3,0
102751296,2020,3,0
102790169,2020,3,0
102751296,2019,3,0
102790169,2019,3,0
204090223,2024,3,4
102790235,2024,3,0
204090216,2024,3,0
204090230,2024,3,0
204090223,2023,3,0
204090230,2023,3,0
204090216,2023,3,0
102790235,2023,3,0
204010606,2022,3,0
102790235,2022,3,0
204010615,2022,3,0
102790235,2021,3,6
204010606,2021,3,0
204010615,2021,3,0
102790235,2020,3,2
204010606,2020,3,0
204010615,2020,3,0
204011297,2019,3,0
204010615,2019,3,0
204010606,2019,3,0
204010703,2019,3,0
102150692,2024,3,0
105290057,2024,3,0
101690107,2024,3,0
103490440,2024,3,1
112370875,2024,3,0
110251381,2024,3,0
106350333,2024,3,0
100990025,2024,3,0
104351513,2024,3,0
108350584,2024,3,2
101451963,2024,3,0
110090031,2024,3,0
107890040,2024,3,0
109253213,2024,3,0
112553373,2024,3,0
102090119,2024,3,0
101051385,2024,3,12
206552509,2024,3,0
103451666,2024,3,0
108953403,2024,3,0
101370268,2024,3,0
108953245,2024,3,0
206551197,2024,3,0
106450702,2024,3,1
100550191,2024,3,0
105990263,2024,3,0
105190098,2024,3,0
101051385,2023,3,27
100570177,2023,3,6
110090031,2023,3,0
102090119,2023,3,0
102150692,2023,3,0
101451963,2023,3,0
112553373,2023,3,2
109253213,2023,3,0
206552509,2023,3,4
107890040,2023,3,0
104351513,2023,3,3
106350333,2023,3,0
101690107,2023,3,0
100550191,2023,3,0
100990025,2023,3,0
101370268,2023,3,0
105190098,2023,3,0
206551197,2023,3,0
103451666,2023,3,0
103490440,2023,3,0
105990263,2023,3,1
106450702,2023,3,0
106470627,2023,3,0
108953245,2023,3,0
108350584,2023,3,4
110251381,2023,3,0
106370319,2023,3,1
105290057,2023,3,0
101451963,2022,3,0
106370319,2022,3,0
103451666,2022,3,0
206551197,2022,3,0
110251381,2022,3,0
105190098,2022,3,0
101690107,2022,3,0
106350333,2022,3,0
108350584,2022,3,0
105290057,2022,3,0
110090031,2022,3,0
104351513,2022,3,0
100550191,2022,3,0
101051385,2022,3,4
102150692,2022,3,0
107890040,2022,3,0
108953245,2022,3,0
206552509,2022,3,0
109253213,2022,3,0
100990025,2022,3,0
112553373,2022,3,0
106470627,2022,3,0
100570177,2022,3,0
106450702,2022,3,0
102090119,2022,3,0
103490440,2022,3,0
101370268,2022,3,0
100550191,2021,3,0
101690107,2021,3,0
110251381,2021,3,1
100990025,2021,3,2
101370268,2021,3,0
106370319,2021,3,0
105190098,2021,3,0
102150692,2021,3,0
206552509,2021,3,0
206551197,2021,3,0
103470821,2021,3,0
109272334,2021,3,0
109253213,2021,3,0
103451666,2021,3,0
110090031,2021,3,0
112553373,2021,3,0
103490440,2021,3,0
107890040,2021,3,7
101051385,2021,3,16
100570177,2021,3,0
101451963,2021,3,0
106450702,2021,3,0
106470627,2021,3,3
108953245,2021,3,0
108350584,2021,3,0
104351513,2021,3,0
105290057,2021,3,0
106350333,2021,3,0
300350667,2021,3,19
106370319,2020,3,2
109272334,2020,3,0
106450702,2020,3,3
100990025,2020,3,0
106470627,2020,3,0
110251381,2020,3,0
100570177,2020,3,0
101051385,2020,3,8
108953245,2020,3,0
100550191,2020,3,0
300350667,2020,3,16
102150692,2020,3,0
112553373,2020,3,0
101690107,2020,3,1
105190098,2020,3,0
108350584,2020,3,0
105290057,2020,3,0
206552509,2020,3,0
206551197,2020,3,0
110090031,2020,3,0
103470821,2020,3,2
109253213,2020,3,0
107890040,2020,3,0
101370268,2020,3,0
103451666,2020,3,0
106350333,2020,3,0
104351513,2020,3,0
101451963,2020,3,0
109253213,2019,3,2
108350584,2019,3,0
110090031,2019,3,0
106370319,2019,3,0
104351513,2019,3,0
109272334,2019,3,3
206551197,2019,3,0
101051385,2019,3,6
102150692,2019,3,0
110251381,2019,3,0
106450702,2019,3,0
100990025,2019,3,0
103470821,2019,3,0
106350333,2019,3,2
206551204,2019,3,1
106470627,2019,3,0
300350667,2019,3,8
112553373,2019,3,0
105290057,2019,3,1
103451666,2019,3,0
101451963,2019,3,0
100570177,2019,3,0
108953245,2019,3,0
100550191,2019,3,0
209710014,2020,3,0
201490087,2020,3,0
209710015,2020,3,0
201490086,2020,3,1
201490101,2024,3,1
201490100,2024,3,0
209710078,2024,3,0
201490178,2024,3,0
209710079,2024,3,0
201490101,2023,3,0
209710078,2023,3,0
209710079,2023,3,0
201490100,2023,3,0
209710078,2022,3,0
201490100,2022,3,0
201490101,2022,3,0
209710079,2022,3,1
209710079,2021,3,0
209710078,2021,3,0
201490100,2021,3,0
201490101,2021,3,0
102890077,2024,3,0
209010043,2024,3,0
208810075,2024,3,17
104810908,2024,3,0
207650864,2024,3,7
300512238,2024,3,61
202790532,2024,3,0
206510597,2024,3,8
209610082,2024,3,0
111490232,2024,3,0
200390375,2024,3,3
300290445,2024,3,7
209210073,2024,3,0
209210404,2024,3,10
104810741,2024,3,0
208810074,2024,3,0
207610054,2024,3,0
209010044,2024,3,5
209310044,2024,3,0
209310045,2024,3,0
202790531,2024,3,0
203190869,2024,3,1
203110511,2024,3,0
111010117,2024,3,0
111091163,2024,3,4
206510579,2024,3,0
209610089,2024,3,10
200390382,2024,3,4
300211516,2024,3,32
300290444,2024,3,13
300590430,2024,3,91
209310045,2023,3,31
209010043,2023,3,0
209310044,2023,3,0
102890077,2023,3,0
202790532,2023,3,4
300211516,2023,3,53
209010044,2023,3,9
207610054,2023,3,0
300290445,2023,3,83
209610082,2023,3,0
203111536,2023,3,0
104810908,2023,3,0
209610089,2023,3,9
209210073,2023,3,0
207650864,2023,3,0
208810075,2023,3,4
206510579,2023,3,0
300512238,2023,3,53
111091163,2023,3,2
209210074,2023,3,1
104810741,2023,3,0
111490232,2023,3,0
111010117,2023,3,0
203110511,2023,3,0
202790531,2023,3,0
300590430,2023,3,107
300290444,2023,3,19
208810074,2023,3,0
206510597,2023,3,2
209010044,2022,3,7
111490232,2022,3,2
300211516,2022,3,111
300290445,2022,3,14
209210073,2022,3,0
104810741,2022,3,3
208810074,2022,3,0
102890077,2022,3,0
300290444,2022,3,10
207610054,2022,3,0
207650864,2022,3,3
209310044,2022,3,0
209310045,2022,3,0
202790531,2022,3,0
300590430,2022,3,35
203110511,2022,3,0
111010117,2022,3,0
209210074,2022,3,2
111091163,2022,3,0
208810075,2022,3,0
206510579,2022,3,0
104810908,2022,3,0
300512238,2022,3,126
202790532,2022,3,0
203111536,2022,3,0
209010043,2022,3,0
206510597,2022,3,0
207650864,2021,3,0
207610054,2021,3,0
209010043,2021,3,0
111490232,2021,3,0
300290445,2021,3,0
200910496,2021,3,0
111091163,2021,3,0
209010044,2021,3,0
202790532,2021,3,0
209210073,2021,3,0
206510579,2021,3,0
206510597,2021,3,0
209410058,2021,3,0
202790531,2021,3,0
209310044,2021,3,0
102890077,2021,3,13
104810908,2021,3,0
209410010,2021,3,0
209210074,2021,3,4
300590430,2021,3,0
208810074,2021,3,0
203111536,2021,3,0
203110511,2021,3,0
209310045,2021,3,0
300290444,2021,3,0
200910503,2021,3,0
300512238,2021,3,7
208810075,2021,3,0
104810741,2021,3,0
300211516,2021,3,2
111010117,2021,3,0
300512238,2020,3,111
209310044,2020,3,0
200910503,2020,3,0
209310045,2020,3,7
202712601,2020,3,0
104810741,2020,3,0
209410010,2020,3,0
203110511,2020,3,0
209410011,2020,3,0
300590430,2020,3,13
111010117,2020,3,1
111091163,2020,3,0
209210073,2020,3,1
206510579,2020,3,0
206510597,2020,3,0
300211516,2020,3,12
202712619,2020,3,1
209010043,2020,3,0
200910496,2020,3,6
209210074,2020,3,0
207650864,2020,3,0
207610054,2020,3,0
104810908,2020,3,2
102890077,2020,3,0
209010044,2020,3,5
203111536,2020,3,0
203111536,2019,3,2
300512238,2019,3,65
203110511,2019,3,0
200910496,2019,3,0
300513042,2019,3,0
200950566,2019,3,0
202712601,2019,3,0
300211516,2019,3,15
207650863,2019,3,0
207650864,2019,3,1
206510579,2019,3,7
111010117,2019,3,0
206510588,2019,3,6
104810741,2019,3,1
206510597,2019,3,0
104810908,2019,3,0
111091163,2019,3,1
202790401,2019,3,8
207610054,2019,3,0
202712619,2019,3,0
103510792,2019,3,0
103590351,2024,3,0
101190216,2024,3,0
101190216,2023,3,0
103590351,2023,3,0
103590351,2022,3,1
101190216,2022,3,0
101190216,2021,3,0
103590351,2021,3,0
103590351,2020,3,0
101190216,2020,3,0
101190216,2019,3,0
101790112,2024,3,2
106190194,2024,3,0
103451357,2024,3,0
102190049,2024,3,0
107751651,2024,3,0
103290226,2024,3,0
102190049,2023,3,0
101790112,2023,3,0
107751651,2023,3,0
103451357,2023,3,0
103290226,2023,3,0
102190049,2022,3,0
101790112,2022,3,0
103451357,2022,3,6
107751651,2022,3,0
103290226,2022,3,0
103451357,2021,3,12
102190049,2021,3,0
103290226,2021,3,0
101790112,2021,3,0
107751651,2021,3,0
103451357,2020,3,0
107751651,2020,3,0
107751651,2019,3,0
103451754,2019,3,0
103451357,2019,3,0
106450659,2019,3,0
100710066,2024,3,0
105610131,2024,3,0
105610131,2023,3,2
100710066,2023,3,0
100710066,2022,3,4
105610131,2022,3,0
